sid,dropout,male,race_num,math_ss,read_ss,scale_score_11_math,scale_score_11_read,gifted,ever_alternative,iep,pct_days_absent,gpa,frpl,ell
62038,0,1.0,0,41.0,62.0,23.0,25.0,0,0,0,10.061960000000001,2.832,0.0,0
62039,1,0.0,0,16.0,67.0,-1.0,-1.0,1,1,0,8.634772300000002,1.161,1.0,0
62041,1,1.0,1,80.0,67.0,-1.0,-1.0,1,0,0,0.50142854,3.9795001000000005,0.0,0
62042,1,0.0,1,16.0,41.0,-1.0,-1.0,0,1,0,16.837423,0.86206669,1.0,0
62044,0,0.0,1,57.0,59.0,19.0,17.0,0,0,0,0.00285714,3.17765,0.0,0
62049,0,0.0,1,25.0,23.0,15.0,12.0,0,0,0,3.0753911,3.2799335,1.0,0
62051,0,1.0,0,33.0,43.0,-1.0,-1.0,0,0,1,3.0638299,2.8464999,1.0,0
62052,1,1.0,0,-1.0,38.0,-1.0,-1.0,0,0,0,7.033138799999999,-1.0,1.0,0
62056,0,0.0,0,-1.0,-1.0,16.0,23.0,0,1,0,13.368872,2.3806667,1.0,0
62059,0,1.0,0,44.0,39.0,22.0,19.0,0,0,0,10.252841,2.6802973999999997,1.0,0
62062,0,0.0,2,41.0,60.0,18.0,14.0,1,0,0,8.550070800000002,2.7395999,0.0,0
62064,0,1.0,0,68.0,52.0,17.0,18.0,0,1,1,7.494964100000001,2.64605,1.0,0
62065,0,1.0,1,30.0,36.0,16.0,14.0,0,0,0,5.637131200000001,2.9400001000000002,1.0,0
62066,0,0.0,0,66.0,57.0,26.0,25.0,0,0,0,4.845375499999999,3.017045,1.0,0
62068,0,0.0,0,75.0,68.0,21.0,22.0,0,0,0,7.784285499999999,3.8115001000000004,1.0,0
62069,0,1.0,0,0.0,-1.0,14.0,12.0,0,1,1,1.8363637,2.8,1.0,0
62070,0,1.0,0,-1.0,-1.0,18.0,19.0,0,0,0,2.3028169,4.0,0.0,0
62072,1,0.0,1,55.0,45.0,-1.0,-1.0,0,1,0,42.417221000000005,0.66670001,1.0,0
62074,0,0.0,0,42.0,66.0,19.0,31.0,1,0,0,2.2442857999999997,3.4615998,0.0,0
62076,0,0.0,0,45.0,47.0,19.0,18.0,0,0,0,13.977143,2.0202999,1.0,0
62078,0,1.0,0,-1.0,-1.0,14.0,15.0,0,1,0,4.3888888,3.0,1.0,0
62079,1,1.0,1,-1.0,-1.0,-1.0,-1.0,0,1,0,0.0,-1.0,-1.0,0
62080,0,0.0,1,74.0,75.0,27.0,27.0,1,0,0,10.207627,3.5373001000000004,0.0,0
62083,0,0.0,0,16.0,41.0,15.0,11.0,0,1,0,3.9362962,3.112,1.0,0
62084,0,0.0,0,75.0,80.0,28.0,28.0,1,0,0,10.018362,2.4662498999999998,0.0,0
62088,1,1.0,0,8.0,25.0,-1.0,-1.0,0,1,0,13.572092999999999,2.3164999,1.0,0
62089,0,1.0,0,72.0,59.0,26.0,31.0,0,0,0,5.0113635,3.9650002,0.0,0
62092,0,0.0,0,39.0,42.0,16.0,15.0,0,1,0,8.3451881,2.9124999,1.0,0
62093,0,0.0,0,-1.0,-1.0,18.0,19.0,0,0,0,4.522727,3.3801498,0.0,0
62101,0,0.0,0,26.0,23.0,15.0,13.0,0,0,0,14.343262,2.6164999,1.0,0
62104,0,0.0,0,35.0,35.0,14.0,17.0,0,0,0,0.0,2.427,1.0,0
62105,0,1.0,0,22.0,26.0,16.0,22.0,0,0,0,2.3434342999999997,3.3380001000000004,1.0,0
62109,0,1.0,1,29.0,58.0,17.0,20.0,0,1,0,4.4586291,2.8385,1.0,0
62110,1,1.0,0,32.0,43.0,15.0,18.0,0,1,0,15.680366000000001,1.3030000000000002,1.0,0
62111,0,0.0,1,16.0,42.0,15.0,17.0,0,0,0,5.4936442,3.10495,1.0,0
62112,0,0.0,2,37.0,36.0,22.0,26.0,0,0,0,12.061428999999999,2.1417501,1.0,1
62114,1,1.0,0,-1.0,-1.0,-1.0,-1.0,0,0,1,10.802292999999999,0.53799999,1.0,0
62117,0,0.0,0,-1.0,-1.0,-1.0,-1.0,0,0,1,8.6824713,2.674,1.0,0
62119,1,1.0,2,54.0,41.0,14.0,17.0,0,1,1,21.79018,2.1389999,1.0,1
62121,0,0.0,0,62.0,46.0,22.0,27.0,0,0,0,1.8614718000000001,3.4257727,0.0,0
62123,0,1.0,0,33.0,41.0,15.0,10.0,0,1,0,2.9352942000000004,2.227,1.0,0
62124,0,1.0,0,42.0,46.0,25.0,31.0,0,0,0,2.3814285,2.8,0.0,0
62129,0,0.0,0,31.0,45.0,16.0,31.0,0,0,0,1.3385714,2.3678999,0.0,0
62131,0,1.0,0,46.0,59.0,27.0,27.0,0,0,0,0.70869565,3.9250002,0.0,0
62132,0,0.0,0,33.0,10.0,16.0,24.0,0,0,0,2.0071633,3.1694999,0.0,0
62134,1,1.0,1,-1.0,-1.0,19.0,28.0,0,0,0,12.019915,1.44835,1.0,0
62135,0,1.0,0,35.0,29.0,-1.0,-1.0,0,0,0,4.8400002,-1.0,1.0,0
62142,0,1.0,0,80.0,80.0,33.0,24.0,1,0,0,3.8657142999999996,3.7218498999999996,0.0,0
62143,0,1.0,0,54.0,55.0,20.0,22.0,0,0,0,0.00143266,3.09675,1.0,0
62144,0,1.0,0,-1.0,-1.0,23.0,22.0,0,1,0,12.956204,3.3,1.0,0
62145,0,0.0,0,49.0,61.0,16.0,15.0,0,0,0,3.644737,3.2391099999999997,1.0,0
62147,0,1.0,0,55.0,55.0,17.0,20.0,1,0,1,7.4039545,2.2602501,0.0,0
62148,0,1.0,0,55.0,74.0,22.0,17.0,0,0,0,6.195402099999999,1.8583459999999998,1.0,0
62150,0,1.0,0,8.0,25.0,16.0,17.0,0,0,0,8.827440300000001,3.3485,1.0,0
62153,0,0.0,0,28.0,66.0,25.0,19.0,0,1,0,3.4175258,3.6611149,0.0,0
62156,0,0.0,0,-1.0,-1.0,16.0,10.0,0,1,0,6.1994095,2.3404999,1.0,0
62157,0,1.0,0,48.0,63.0,24.0,20.0,1,0,0,0.47017044,2.8752,0.0,0
62158,0,0.0,0,60.0,60.0,27.0,33.0,0,0,0,1.7330447,3.6925001,0.0,0
62160,0,0.0,0,37.0,48.0,15.0,19.0,0,0,0,5.2588758,3.1069999,1.0,0
62162,0,0.0,0,27.0,52.0,14.0,17.0,0,0,0,13.87539,2.9575,1.0,0
62168,0,0.0,0,72.0,75.0,27.0,24.0,1,1,0,3.8088887000000002,3.595,1.0,0
62171,1,0.0,0,23.0,37.0,-1.0,-1.0,1,0,0,1.9291101000000002,2.3590002,0.0,0
62172,0,0.0,1,49.0,51.0,24.0,31.0,0,0,0,3.0156918,4.0,0.0,0
62178,1,0.0,1,16.0,30.0,-1.0,-1.0,0,1,1,17.834034,-1.0,1.0,0
62179,0,1.0,0,35.0,41.0,16.0,18.0,0,0,1,9.7892151,1.1110499,1.0,0
62181,0,0.0,0,29.0,19.0,18.0,22.0,0,0,0,5.2244897,2.1670001,1.0,0
62182,0,0.0,0,56.0,76.0,19.0,25.0,0,0,0,7.1971216,3.5465,1.0,0
62184,0,0.0,2,24.0,60.0,18.0,21.0,0,0,0,9.185400999999999,2.5704498,1.0,0
62186,0,0.0,0,46.0,43.0,15.0,18.0,0,1,0,8.3870506,2.14974,1.0,0
62190,1,1.0,2,-1.0,-1.0,-1.0,-1.0,0,0,0,10.924309,2.2779999,1.0,0
62192,1,1.0,0,12.0,33.0,15.0,16.0,0,1,0,16.978609,1.1633333000000001,1.0,0
62194,0,1.0,0,33.0,48.0,15.0,13.0,0,1,0,20.444445,1.41185,1.0,0
62195,1,1.0,0,37.0,39.0,-1.0,-1.0,0,0,0,17.120929999999998,0.3448,0.0,0
62197,0,0.0,0,45.0,51.0,17.0,26.0,0,0,0,8.4212036,3.1209998,1.0,0
62202,0,0.0,0,55.0,80.0,18.0,22.0,1,0,0,12.507936,2.556,1.0,0
62205,0,1.0,0,44.0,49.0,29.0,32.0,1,0,0,2.6714287,3.8887,0.0,0
62206,0,0.0,3,41.0,48.0,17.0,21.0,0,0,0,3.9258553999999997,2.855,0.0,0
62207,0,0.0,0,42.0,76.0,26.0,33.0,1,1,0,1.2913616,3.99,1.0,0
62208,1,1.0,1,26.0,22.0,-1.0,-1.0,0,0,0,8.084507,-1.0,1.0,0
62209,1,1.0,0,12.0,19.0,-1.0,-1.0,0,0,1,10.441927,1.1670001,1.0,0
62210,0,1.0,0,75.0,47.0,34.0,35.0,0,0,0,1.8427129,4.0,0.0,0
62213,0,0.0,0,33.0,38.0,17.0,22.0,0,0,0,1.3181818,3.0935001,0.0,0
62214,1,1.0,0,5.0,44.0,-1.0,-1.0,0,1,0,15.191304,1.1784999,1.0,0
62216,0,0.0,0,14.0,44.0,-1.0,-1.0,0,0,0,21.748016,1.286,0.0,0
62218,1,1.0,0,24.0,40.0,16.0,14.0,0,0,1,11.782123,1.3313333,1.0,0
62219,1,1.0,1,-1.0,-1.0,-1.0,-1.0,0,1,0,0.0,-1.0,1.0,0
62221,0,1.0,1,-1.0,-1.0,-1.0,-1.0,0,1,0,0.0,-1.0,1.0,0
62222,0,1.0,0,16.0,17.0,16.0,18.0,0,0,0,6.135922,1.885,1.0,0
62224,0,0.0,0,7.0,26.0,-1.0,-1.0,0,0,0,8.3868198,1.9375,1.0,0
62229,0,0.0,0,35.0,47.0,16.0,17.0,0,0,0,4.5145774,3.0753999,1.0,0
62231,1,1.0,0,50.0,43.0,-1.0,-1.0,0,1,0,32.937065000000004,1.6769999999999998,1.0,0
62233,1,1.0,0,55.0,47.0,-1.0,-1.0,0,0,0,1.7956523000000002,0.76899999,1.0,0
62234,0,0.0,0,14.0,28.0,15.0,12.0,0,1,0,20.401407,2.6999998,1.0,0
62236,0,1.0,0,28.0,32.0,15.0,14.0,0,0,0,12.899147,1.9802001,1.0,0
62238,0,1.0,1,22.0,61.0,24.0,19.0,0,0,0,1.7085714,3.1445999,0.0,0
62239,0,0.0,0,50.0,52.0,16.0,15.0,0,0,0,2.4465592000000003,3.508065,1.0,0
62240,0,1.0,0,66.0,68.0,23.0,26.0,1,0,0,2.192034,2.7410002,0.0,0
62242,0,1.0,0,65.0,45.0,24.0,19.0,0,0,0,3.2705382999999997,2.7622499,1.0,0
62244,0,0.0,2,-1.0,-1.0,28.0,25.0,0,0,1,7.842767200000001,3.7230000000000003,1.0,1
62245,0,0.0,0,34.0,47.0,15.0,15.0,0,1,0,3.7658862999999996,3.1630001,1.0,0
62246,0,0.0,0,29.0,43.0,19.0,26.0,0,0,1,5.0071325,3.98,0.0,0
62247,0,0.0,0,28.0,64.0,22.0,19.0,0,1,0,4.3214288,2.3049998,0.0,0
62256,0,0.0,0,29.0,39.0,18.0,19.0,0,0,0,0.86849713,3.0825,0.0,0
62258,0,1.0,0,28.0,36.0,14.0,17.0,0,0,0,13.251429000000002,1.8505,1.0,0
62259,0,1.0,0,62.0,34.0,21.0,25.0,0,0,0,6.5942855,2.826,1.0,0
62261,0,0.0,0,-1.0,-1.0,15.0,15.0,0,1,0,38.636364,2.0829999,1.0,0
62263,0,0.0,0,51.0,64.0,25.0,25.0,0,0,0,8.651926,3.9454998999999997,0.0,0
62264,0,1.0,0,0.0,-1.0,16.0,14.0,0,0,1,0.0,2.2795,0.0,0
62274,0,0.0,0,80.0,62.0,25.0,31.0,1,0,0,8.2620401,3.9654998999999997,0.0,0
62275,0,0.0,0,80.0,57.0,20.0,21.0,1,0,0,1.4090247999999999,3.967,0.0,0
62278,0,0.0,0,18.0,35.0,16.0,20.0,0,0,0,8.5798721,2.8050001,1.0,0
62280,0,1.0,1,-1.0,-1.0,15.0,18.0,0,0,0,10.670505,2.11905,1.0,0
62283,0,1.0,0,74.0,54.0,17.0,26.0,0,0,0,1.8299999,3.2305999,1.0,0
62284,0,1.0,0,72.0,43.0,26.0,28.0,1,0,0,1.8104666,3.0599998999999998,1.0,0
62286,1,1.0,3,43.0,45.0,-1.0,-1.0,0,1,0,15.74269,1.5137501,1.0,0
62288,0,0.0,0,34.0,55.0,22.0,27.0,0,0,0,1.2893983,3.2049999,1.0,0
62294,1,0.0,1,22.0,53.0,15.0,23.0,0,1,0,10.587838,1.8004,1.0,0
62295,0,1.0,0,52.0,52.0,18.0,29.0,0,0,0,7.75,2.1602499,0.0,0
62297,0,0.0,1,41.0,36.0,16.0,19.0,0,0,0,1.7936963,3.6709074999999998,0.0,0
62298,0,1.0,1,0.0,-1.0,29.0,25.0,0,0,0,7.4964337,3.125,1.0,0
62299,0,0.0,0,41.0,59.0,16.0,19.0,0,0,0,11.82311,3.1096001,1.0,0
62300,0,1.0,0,54.0,57.0,18.0,22.0,1,0,0,4.047143,2.3254499,0.0,0
62301,0,0.0,0,34.0,45.0,17.0,14.0,0,0,0,2.5761025,3.5974998,1.0,0
62303,0,0.0,0,23.0,41.0,17.0,19.0,0,1,0,4.60745,2.5492849,1.0,0
62305,0,1.0,0,45.0,53.0,17.0,17.0,0,1,0,5.0,2.4300001,0.0,0
62306,1,0.0,0,-1.0,-1.0,16.0,22.0,0,0,0,29.343662,1.71865,1.0,0
62310,0,1.0,0,-1.0,-1.0,19.0,25.0,0,1,0,4.2514286,2.3750799,0.0,0
62312,0,0.0,0,-1.0,-1.0,16.0,18.0,0,0,0,1.61,2.5945001,0.0,0
62313,0,1.0,0,21.0,52.0,22.0,19.0,0,0,0,1.2507288,3.0980000000000003,1.0,0
62315,0,1.0,0,52.0,38.0,20.0,15.0,0,0,0,2.359375,3.2372499,1.0,0
62317,0,0.0,0,0.0,-1.0,19.0,19.0,0,0,0,0.0,2.8369999,0.0,0
62318,1,1.0,0,-1.0,-1.0,-1.0,-1.0,0,0,1,7.8209519,3.5393,0.0,0
62320,0,0.0,2,49.0,44.0,18.0,17.0,0,0,0,0.86838335,3.4295001000000003,0.0,0
62321,1,0.0,1,-1.0,-1.0,18.0,23.0,0,0,0,2.0406779999999998,2.819,0.0,0
62322,0,1.0,0,70.0,59.0,24.0,29.0,1,0,0,0.59568346,4.0,0.0,0
62323,0,1.0,0,34.0,38.0,16.0,11.0,0,0,0,12.646199000000001,2.6382501,1.0,0
62324,0,0.0,0,8.0,37.0,15.0,13.0,0,0,0,11.473989,1.5,1.0,0
62325,0,1.0,0,33.0,27.0,18.0,22.0,1,0,0,4.6666665,2.9892049,0.0,0
62326,0,0.0,1,0.0,41.0,14.0,14.0,0,0,0,4.6599998,2.2184501,1.0,0
62327,0,0.0,0,66.0,53.0,25.0,34.0,0,1,0,4.571629,3.6290002,0.0,0
62328,0,1.0,0,24.0,24.0,16.0,14.0,0,0,0,4.1633987,2.5099499,0.0,0
62329,0,0.0,0,78.0,78.0,29.0,31.0,1,0,0,4.520626099999999,3.95,0.0,0
62333,0,1.0,1,38.0,39.0,15.0,12.0,0,1,0,17.933334,1.5342798999999998,1.0,0
62335,0,1.0,0,77.0,59.0,28.0,28.0,0,0,0,4.907514099999999,3.7094998,0.0,0
62337,0,0.0,0,-1.0,27.0,27.0,24.0,0,0,1,4.1385283,3.895,0.0,0
62339,1,0.0,0,49.0,51.0,-1.0,-1.0,0,1,0,26.186666,2.1636667000000003,1.0,0
62340,1,1.0,0,-1.0,-1.0,-1.0,-1.0,0,1,0,-1.0,3.0355,0.0,0
62341,0,1.0,1,-1.0,-1.0,-1.0,-1.0,0,1,0,0.0,-1.0,0.0,0
62345,0,0.0,0,13.0,21.0,17.0,16.0,0,0,0,0.90509915,2.6670001,0.0,0
62346,0,1.0,0,46.0,43.0,16.0,15.0,0,1,0,0.92537308,3.543,1.0,0
62349,0,1.0,0,52.0,66.0,18.0,27.0,0,0,0,15.369318,2.48332,1.0,0
62351,0,1.0,0,80.0,76.0,25.0,25.0,1,0,0,0.89898992,3.793,0.0,0
62352,0,1.0,0,5.0,22.0,16.0,25.0,0,0,0,2.778409,3.7244998999999996,1.0,0
62353,0,1.0,0,26.0,50.0,17.0,23.0,0,0,0,5.4872942,1.901,1.0,0
62357,0,1.0,0,50.0,61.0,15.0,22.0,1,1,1,10.014225,2.8488998,0.0,0
62359,0,1.0,0,80.0,56.0,23.0,20.0,1,0,0,2.6825397,3.4285002,0.0,0
62361,0,0.0,1,52.0,64.0,27.0,27.0,0,0,0,2.4956647999999997,3.8823333,0.0,0
62364,0,1.0,1,72.0,66.0,31.0,27.0,1,0,0,7.6428571,3.915,1.0,0
62365,0,0.0,0,49.0,65.0,19.0,24.0,1,0,0,8.4300289,3.3505001000000005,1.0,0
62366,0,1.0,0,38.0,50.0,15.0,16.0,0,0,0,5.7907648,1.83715,1.0,0
62370,0,0.0,0,22.0,52.0,15.0,19.0,0,0,0,3.2711368,2.5419998,1.0,0
62377,0,0.0,0,59.0,45.0,18.0,14.0,0,0,0,2.8841202,3.3099998999999998,1.0,0
62380,1,1.0,0,-1.0,-1.0,15.0,12.0,0,1,0,47.185184,1.806,0.0,0
62381,0,1.0,0,64.0,42.0,27.0,24.0,1,0,0,6.899147500000001,3.1974502,0.0,0
62386,0,0.0,0,40.0,52.0,20.0,24.0,0,0,0,4.1055636,2.7065001,0.0,0
62387,0,1.0,0,35.0,39.0,18.0,14.0,0,0,0,6.2041426,2.0999999,1.0,0
62389,0,0.0,0,5.0,35.0,14.0,15.0,0,1,1,9.3173075,2.216785,0.0,0
62391,0,0.0,0,11.0,25.0,14.0,15.0,0,0,0,9.2220545,2.3074999,1.0,0
62395,0,1.0,0,53.0,41.0,26.0,24.0,0,0,0,5.5509324,2.1543,1.0,0
62396,0,0.0,0,-1.0,-1.0,-1.0,-1.0,0,1,0,6.3848357,2.3670001,1.0,0
62397,0,0.0,0,16.0,42.0,16.0,19.0,0,0,0,8.8492956,2.1005001,0.0,0
62398,0,1.0,0,44.0,51.0,17.0,19.0,0,0,0,9.1064749,2.4921267000000005,1.0,0
62400,0,1.0,0,-1.0,-1.0,-1.0,-1.0,0,1,0,0.0,-1.0,-1.0,0
62404,0,1.0,0,62.0,53.0,25.0,28.0,1,0,0,4.4978447,1.5465633,0.0,0
62405,0,1.0,0,70.0,62.0,25.0,21.0,0,0,0,1.7704224999999998,3.5683,0.0,0
62408,0,1.0,0,58.0,41.0,24.0,27.0,1,0,0,2.1546242,3.0250001,0.0,0
62412,0,1.0,1,-1.0,-1.0,16.0,16.0,0,0,0,6.5982614,2.6559999,1.0,0
62414,0,1.0,0,53.0,63.0,25.0,20.0,0,0,0,15.574893,2.645,0.0,0
62417,0,1.0,0,49.0,33.0,25.0,27.0,0,0,0,4.2974505,3.50455,0.0,0
62418,0,1.0,0,63.0,42.0,23.0,20.0,0,0,0,3.4978602,2.2793334,1.0,0
62419,0,1.0,0,27.0,48.0,15.0,15.0,0,0,0,11.850789,1.8940001,0.0,0
62425,0,1.0,2,-1.0,-1.0,-1.0,-1.0,0,1,1,5.5243487,2.1550002,1.0,0
62432,1,1.0,0,-1.0,-1.0,-1.0,-1.0,0,0,0,0.75862068,1.9702349,1.0,0
62434,1,1.0,0,16.0,10.0,-1.0,-1.0,0,1,1,15.72381,1.875,1.0,0
62435,0,1.0,0,-1.0,-1.0,-1.0,-1.0,0,0,0,18.682564000000003,1.4016666000000002,1.0,0
62438,0,0.0,0,21.0,49.0,17.0,23.0,0,0,0,7.2811127,3.3585,1.0,0
62439,0,1.0,0,4.0,18.0,14.0,13.0,0,0,0,6.492938,2.339,0.0,0
62441,0,1.0,0,72.0,55.0,22.0,24.0,0,0,0,6.0971427,3.6900001000000002,0.0,0
62442,0,0.0,0,46.0,60.0,18.0,28.0,1,1,0,14.127436,3.5725,1.0,0
62443,0,0.0,0,80.0,80.0,22.0,20.0,0,0,0,1.1642442,3.7084998999999996,0.0,0
62444,0,1.0,0,-1.0,26.0,14.0,11.0,0,0,1,5.849195,3.0970001,1.0,0
62446,0,1.0,-1,17.0,25.0,15.0,12.0,0,1,1,13.050775999999999,2.1489999,1.0,0
62448,0,1.0,0,71.0,62.0,23.0,22.0,1,0,0,5.3299712999999995,3.0149999,1.0,0
62451,0,1.0,0,79.0,69.0,22.0,22.0,1,1,0,5.9929575999999996,3.635,0.0,0
62456,0,1.0,3,0.0,24.0,12.0,15.0,0,0,1,2.016,2.1034799,1.0,0
62457,0,1.0,0,60.0,62.0,24.0,25.0,1,0,0,14.71291,2.6995001,1.0,0
62458,0,0.0,3,46.0,56.0,23.0,33.0,0,0,0,2.26,3.4878998,0.0,0
62459,0,1.0,1,39.0,54.0,21.0,14.0,0,0,0,0.75428575,2.6454999,1.0,0
62463,0,0.0,0,0.0,-1.0,-1.0,-1.0,0,0,1,22.0,1.7143,1.0,0
62465,0,1.0,0,48.0,51.0,16.0,21.0,0,0,0,3.828614,3.4690001000000006,1.0,0
62469,0,1.0,0,34.0,26.0,16.0,11.0,0,1,0,9.9258165,2.2360001,1.0,0
62471,0,1.0,1,27.0,26.0,16.0,15.0,0,1,0,2.948276,1.446,0.0,0
62472,0,0.0,3,59.0,63.0,25.0,32.0,1,1,0,4.697674299999999,2.9920001,1.0,0
62473,0,0.0,0,14.0,32.0,16.0,12.0,0,1,0,20.593870000000003,2.28,0.0,0
62474,0,1.0,0,46.0,35.0,17.0,16.0,0,0,0,2.5245664,2.8369999,1.0,0
62475,0,0.0,0,37.0,57.0,17.0,22.0,0,0,0,8.706475300000001,2.9512749,1.0,0
62479,0,0.0,0,54.0,52.0,25.0,25.0,0,0,0,4.41394,3.55,0.0,0
62481,0,0.0,0,31.0,44.0,17.0,17.0,0,0,0,8.0203485,3.2839998999999995,0.0,0
62485,0,0.0,0,34.0,45.0,17.0,13.0,0,0,0,12.496453,3.2916667,1.0,0
62486,0,1.0,0,38.0,39.0,23.0,18.0,0,0,0,8.402579300000001,3.1805,0.0,0
62488,0,1.0,0,43.0,56.0,23.0,19.0,0,0,0,6.4614263,3.0050001,0.0,0
62489,0,1.0,0,43.0,38.0,17.0,23.0,0,1,0,3.9798269,2.27865,1.0,0
62491,0,0.0,0,58.0,64.0,25.0,23.0,1,0,0,3.6467888,3.8548701000000003,0.0,0
62492,1,1.0,0,-1.0,21.0,-1.0,-1.0,0,0,1,7.7921443,0.51466668,1.0,0
62493,1,1.0,0,19.0,27.0,16.0,13.0,0,0,0,18.519022,2.5605001,1.0,0
62494,0,0.0,1,23.0,30.0,17.0,20.0,0,0,0,2.7395682,3.155,0.0,0
62495,0,0.0,0,-1.0,19.0,19.0,18.0,0,1,0,5.519115,2.4720201,1.0,0
62497,0,1.0,0,54.0,53.0,16.0,25.0,0,0,0,4.2062588,3.0900002,1.0,0
62502,0,0.0,0,74.0,62.0,24.0,22.0,0,1,0,1.6753622,3.9070001000000003,1.0,0
62505,1,0.0,1,26.0,39.0,-1.0,-1.0,0,1,0,14.358209,1.2179501,1.0,0
62506,0,1.0,0,18.0,48.0,15.0,16.0,0,0,0,4.9631205000000005,2.5795002,1.0,0
62509,1,1.0,1,32.0,57.0,-1.0,-1.0,0,1,0,33.700809,1.6675,1.0,0
62510,1,0.0,0,18.0,38.0,-1.0,-1.0,0,1,0,40.129131,2.0999999,1.0,0
62511,0,1.0,0,50.0,52.0,19.0,23.0,0,0,0,3.0527182,3.375,1.0,0
62512,0,0.0,2,47.0,54.0,15.0,17.0,0,0,0,2.9124296000000003,2.8363376000000002,1.0,0
62513,1,1.0,0,12.0,23.0,-1.0,-1.0,0,0,0,19.751909,1.214,1.0,0
62514,0,1.0,0,-1.0,-1.0,12.0,16.0,0,0,1,5.301329099999999,2.1162999,1.0,0
62515,0,0.0,0,27.0,48.0,16.0,16.0,0,0,0,18.305311,1.3776667,1.0,0
62519,1,1.0,1,-1.0,23.0,-1.0,-1.0,0,0,1,45.454544,0.55559999,1.0,0
62523,0,0.0,1,33.0,43.0,15.0,18.0,0,0,0,4.6483932,3.0316668,1.0,0
62524,0,0.0,0,12.0,35.0,-1.0,-1.0,0,0,0,17.028572,3.4312,1.0,0
62525,0,0.0,0,-1.0,-1.0,15.0,14.0,0,0,0,5.5177302,2.9245999,0.0,0
62526,1,1.0,1,0.0,-1.0,-1.0,-1.0,0,0,1,12.656205,1.61325,1.0,0
62528,0,0.0,0,63.0,80.0,21.0,27.0,1,0,0,6.9442859,2.8947998999999998,0.0,0
62529,0,1.0,0,30.0,35.0,31.0,25.0,0,0,0,1.0801143999999998,3.3863001000000006,0.0,0
62537,1,1.0,1,-1.0,-1.0,-1.0,-1.0,0,1,0,17.834034,0.80000001,1.0,0
62539,0,0.0,0,-1.0,-1.0,14.0,12.0,0,0,0,12.336484,1.45305,0.0,0
62541,0,1.0,0,22.0,55.0,16.0,14.0,0,1,0,14.777613,2.2292199,0.0,0
62543,0,1.0,1,-1.0,-1.0,-1.0,-1.0,0,1,0,19.655473999999998,2.2418151,1.0,0
62544,1,0.0,1,-1.0,-1.0,-1.0,-1.0,0,1,0,0.0,-1.0,0.0,0
62545,0,0.0,-1,52.0,80.0,21.0,21.0,1,0,0,0.96468925,3.74105,0.0,0
62547,0,1.0,1,25.0,39.0,18.0,14.0,0,0,0,0.68000001,1.8945,1.0,0
62549,0,0.0,0,80.0,80.0,32.0,36.0,1,0,0,4.500709099999999,3.802,0.0,0
62554,0,0.0,0,77.0,73.0,17.0,31.0,1,0,0,2.0542521000000002,3.8074999,0.0,0
62556,0,1.0,0,21.0,19.0,21.0,21.0,0,0,0,3.2085717000000002,2.3983002,0.0,0
62559,0,0.0,0,0.0,17.0,14.0,12.0,0,0,0,9.1113014,2.2635,1.0,0
62560,0,1.0,0,33.0,21.0,16.0,15.0,0,1,1,7.6316565999999995,2.6015,1.0,0
62564,0,0.0,1,43.0,64.0,14.0,19.0,0,0,0,12.730385,1.9269999999999998,1.0,0
62565,0,0.0,0,62.0,74.0,25.0,26.0,0,1,1,5.9723034,3.7915001000000004,1.0,0
62566,0,1.0,0,69.0,45.0,25.0,18.0,0,0,0,3.4121122,3.3484998,1.0,0
62567,0,1.0,0,51.0,48.0,17.0,13.0,0,0,1,1.8375558999999997,3.0836449,0.0,0
62570,0,1.0,0,39.0,49.0,18.0,14.0,0,1,0,6.128939599999999,1.6559501,1.0,0
62573,1,1.0,1,80.0,59.0,-1.0,-1.0,1,0,0,9.2919712,1.3879,1.0,0
62574,0,1.0,0,32.0,39.0,15.0,11.0,0,0,0,4.014170200000001,1.4438,1.0,0
62575,0,0.0,0,42.0,51.0,24.0,20.0,0,0,0,7.1911554,3.6824999,1.0,0
62578,0,0.0,0,56.0,59.0,21.0,24.0,0,1,0,6.3629842000000005,2.5984998,1.0,0
62579,1,1.0,0,-1.0,-1.0,16.0,14.0,0,0,1,1.1764706,0.90499997,0.0,0
62580,0,1.0,0,-1.0,-1.0,14.0,12.0,0,0,0,20.303074,1.5625,1.0,0
62581,1,0.0,0,18.0,46.0,15.0,18.0,0,0,0,7.253622999999999,2.31375,1.0,0
62583,0,0.0,0,31.0,47.0,17.0,19.0,0,0,0,7.510668300000001,3.1364999,0.0,0
62587,0,1.0,0,68.0,70.0,22.0,24.0,1,0,0,13.192363,2.7790499,0.0,0
62590,0,1.0,0,42.0,49.0,23.0,20.0,0,0,0,8.3207541,2.5949998,1.0,0
62591,0,1.0,-1,-1.0,-1.0,19.0,14.0,0,1,0,7.7992954,1.8511,1.0,0
62593,0,1.0,0,49.0,48.0,-1.0,-1.0,0,1,0,13.193265,2.5105,1.0,0
62598,0,1.0,1,-1.0,-1.0,-1.0,-1.0,0,1,0,0.0,-1.0,-1.0,0
62599,0,0.0,0,-1.0,16.0,15.0,11.0,0,1,0,8.9277105,2.67698,1.0,0
62600,0,0.0,0,49.0,64.0,21.0,21.0,0,0,0,7.1310858999999995,2.8334999,0.0,0
62605,1,0.0,1,-1.0,-1.0,-1.0,-1.0,0,1,0,1.5282485000000001,3.7940001000000003,1.0,0
