sid,Urbanicity_City: Large,Urbanicity_City: Small,Urbanicity_Rural: Distant,Urbanicity_Rural: Fringe,Urbanicity_Rural: Remote,Urbanicity_Suburb: Large,Urbanicity_Suburb: Mid-size,Urbanicity_Suburb: Small,Urbanicity_Town: Distant,Urbanicity_Town: Fringe,Urbanicity_Town: Remote,dropout,urbanicity
50946,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
50954,0,0,0,0,1,0,0,0,0,0,0,1.0,Rural: Remote
50956,0,1,0,0,0,0,0,0,0,0,0,0.0,City: Small
50957,0,0,0,0,0,0,0,1,0,0,0,0.0,Suburb: Small
50959,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
50965,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
50966,0,0,0,0,0,0,0,0,1,0,0,1.0,Town: Distant
50967,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
50970,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
50972,1,0,0,0,0,0,0,0,0,0,0,1.0,City: Large
50973,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
50974,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
50975,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
50976,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
50979,0,0,1,0,0,0,0,0,0,0,0,1.0,Rural: Distant
50982,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
50983,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
50985,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
50986,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
50987,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
50988,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
50994,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
50997,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
50998,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
51001,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
51003,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
51004,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
51008,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
51011,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
51014,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
51015,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
51016,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
51017,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
51021,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
51022,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
51023,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
51026,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
51029,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
51030,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
51033,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
51034,0,0,0,0,0,0,0,0,0,0,1,1.0,Town: Remote
51037,0,0,0,0,0,1,0,0,0,0,0,1.0,Suburb: Large
51038,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
51039,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
51040,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
51041,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
51043,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
51045,0,0,0,1,0,0,0,0,0,0,0,1.0,Rural: Fringe
51046,0,0,0,1,0,0,0,0,0,0,0,1.0,Rural: Fringe
51049,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
51051,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
51052,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
51054,0,0,0,0,0,0,1,0,0,0,0,0.0,Suburb: Mid-size
51059,1,0,0,0,0,0,0,0,0,0,0,1.0,City: Large
51062,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
51064,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
51067,0,0,0,0,0,0,0,1,0,0,0,0.0,Suburb: Small
51068,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
51072,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
51074,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
51075,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
51076,1,0,0,0,0,0,0,0,0,0,0,1.0,City: Large
51083,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
51084,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
51090,0,0,0,0,0,0,0,0,1,0,0,1.0,Town: Distant
51091,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
51094,0,0,0,0,0,1,0,0,0,0,0,1.0,Suburb: Large
51096,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
51097,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
51100,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
51101,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
51106,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
51112,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
51113,0,0,1,0,0,0,0,0,0,0,0,1.0,Rural: Distant
51115,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
51120,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
51125,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
51126,0,0,0,0,0,0,0,0,0,1,0,0.0,Town: Fringe
51128,0,0,0,0,0,1,0,0,0,0,0,1.0,Suburb: Large
51129,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
51130,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
51131,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
51132,0,1,0,0,0,0,0,0,0,0,0,0.0,City: Small
51137,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
51139,0,0,0,1,0,0,0,0,0,0,0,1.0,Rural: Fringe
51141,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
51144,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
51147,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
51148,0,0,0,0,0,0,1,0,0,0,0,1.0,Suburb: Mid-size
51151,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
51152,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
51154,0,1,0,0,0,0,0,0,0,0,0,0.0,City: Small
51156,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
51158,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
51160,0,0,0,1,0,0,0,0,0,0,0,1.0,Rural: Fringe
51161,0,0,0,1,0,0,0,0,0,0,0,1.0,Rural: Fringe
51167,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
51168,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
51170,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
51173,0,0,0,0,1,0,0,0,0,0,0,1.0,Rural: Remote
51175,0,0,1,0,0,0,0,0,0,0,0,1.0,Rural: Distant
51177,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
51180,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
51181,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
51182,0,1,0,0,0,0,0,0,0,0,0,0.0,City: Small
51184,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
51185,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
51188,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
51189,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
51190,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
51191,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
51194,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
51196,0,0,1,0,0,0,0,0,0,0,0,1.0,Rural: Distant
51198,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
51201,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
51205,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
51206,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
51212,0,0,0,0,0,0,1,0,0,0,0,0.0,Suburb: Mid-size
51213,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
51215,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
51216,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
51219,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
51225,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
51228,0,0,0,0,0,0,0,0,0,0,0,0.0,
51230,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
51232,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
51234,0,0,0,0,0,0,0,1,0,0,0,0.0,Suburb: Small
51235,0,0,0,1,0,0,0,0,0,0,0,1.0,Rural: Fringe
51241,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
51244,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
51245,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
51246,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
51247,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
51248,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
51250,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
51252,1,0,0,0,0,0,0,0,0,0,0,1.0,City: Large
51253,0,0,0,0,0,0,1,0,0,0,0,0.0,Suburb: Mid-size
51258,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
51259,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
51262,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
51266,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
51269,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
51270,0,0,0,0,0,0,0,0,1,0,0,1.0,Town: Distant
51272,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
51277,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
51278,0,0,0,0,0,0,1,0,0,0,0,0.0,Suburb: Mid-size
51279,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
51286,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
51287,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
51288,1,0,0,0,0,0,0,0,0,0,0,1.0,City: Large
51292,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
51294,0,1,0,0,0,0,0,0,0,0,0,1.0,City: Small
51295,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
51297,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
51300,0,0,0,0,0,0,0,0,0,0,1,1.0,Town: Remote
51301,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
51302,1,0,0,0,0,0,0,0,0,0,0,1.0,City: Large
51306,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
51307,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
51311,0,0,0,1,0,0,0,0,0,0,0,1.0,Rural: Fringe
51312,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
51313,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
51314,0,0,0,1,0,0,0,0,0,0,0,1.0,Rural: Fringe
51315,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
51316,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
51318,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
51319,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
51320,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
51321,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
51323,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
51325,0,0,0,0,0,0,1,0,0,0,0,1.0,Suburb: Mid-size
51326,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
51328,0,1,0,0,0,0,0,0,0,0,0,0.0,City: Small
51329,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
51331,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
51336,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
51338,0,0,0,0,0,0,0,0,0,0,1,1.0,Town: Remote
51340,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
51341,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
51344,0,0,0,0,0,0,0,1,0,0,0,0.0,Suburb: Small
51348,0,0,1,0,0,0,0,0,0,0,0,1.0,Rural: Distant
51349,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
51350,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
51354,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
51355,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
51356,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
51360,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
51363,0,0,0,0,1,0,0,0,0,0,0,1.0,Rural: Remote
51364,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
51365,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
51366,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
51373,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
51375,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
51377,0,0,0,0,0,0,0,1,0,0,0,0.0,Suburb: Small
51378,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
51380,0,0,0,0,0,0,0,1,0,0,0,0.0,Suburb: Small
51382,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
51383,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
51384,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
51385,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
51386,0,0,0,0,1,0,0,0,0,0,0,1.0,Rural: Remote
51390,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
51392,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
51393,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
51394,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
51397,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
51400,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
51401,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
51403,0,0,0,0,0,0,1,0,0,0,0,0.0,Suburb: Mid-size
51404,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
51405,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
51409,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
51411,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
51414,1,0,0,0,0,0,0,0,0,0,0,1.0,City: Large
51415,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
51417,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
51419,0,0,0,1,0,0,0,0,0,0,0,1.0,Rural: Fringe
51422,0,0,0,0,0,1,0,0,0,0,0,1.0,Suburb: Large
51428,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
51430,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
51432,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
51433,1,0,0,0,0,0,0,0,0,0,0,1.0,City: Large
51436,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
51437,1,0,0,0,0,0,0,0,0,0,0,1.0,City: Large
51438,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
51440,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
51445,0,0,0,1,0,0,0,0,0,0,0,1.0,Rural: Fringe
51448,0,1,0,0,0,0,0,0,0,0,0,1.0,City: Small
51449,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
51451,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
51454,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
51455,0,0,0,1,0,0,0,0,0,0,0,1.0,Rural: Fringe
51457,0,1,0,0,0,0,0,0,0,0,0,0.0,City: Small
51458,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
51462,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
51463,0,1,0,0,0,0,0,0,0,0,0,0.0,City: Small
51464,0,0,0,1,0,0,0,0,0,0,0,1.0,Rural: Fringe
51465,0,0,0,0,0,0,1,0,0,0,0,0.0,Suburb: Mid-size
51470,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
51471,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
51480,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
51481,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
51482,0,0,1,0,0,0,0,0,0,0,0,1.0,Rural: Distant
51483,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
51484,0,0,0,0,0,0,0,0,0,1,0,0.0,Town: Fringe
51485,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
51486,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
51491,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
51493,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
51494,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
51495,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
51505,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
51506,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
51507,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
51508,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
51512,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
51513,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
51517,0,0,0,1,0,0,0,0,0,0,0,1.0,Rural: Fringe
51520,0,1,0,0,0,0,0,0,0,0,0,0.0,City: Small
51524,0,0,0,0,0,0,0,1,0,0,0,0.0,Suburb: Small
51525,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
51528,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
51529,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
51531,0,0,0,0,0,0,0,0,1,0,0,1.0,Town: Distant
51532,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
51537,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
51539,0,0,1,0,0,0,0,0,0,0,0,1.0,Rural: Distant
51544,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
51545,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
51546,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
51550,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
51551,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
51555,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
51557,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
51558,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
51560,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
51564,0,0,0,0,0,0,0,0,0,0,0,0.0,
51566,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
51567,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
51568,1,0,0,0,0,0,0,0,0,0,0,1.0,City: Large
51572,1,0,0,0,0,0,0,0,0,0,0,1.0,City: Large
51573,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
51575,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
51582,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
51583,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
51584,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
51585,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
51586,0,0,0,0,0,0,0,0,1,0,0,1.0,Town: Distant
51588,1,0,0,0,0,0,0,0,0,0,0,1.0,City: Large
51591,0,0,0,0,0,0,0,0,0,1,0,0.0,Town: Fringe
51593,0,0,0,0,0,0,0,1,0,0,0,0.0,Suburb: Small
51594,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
51595,0,0,0,1,0,0,0,0,0,0,0,1.0,Rural: Fringe
51597,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
51599,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
51602,1,0,0,0,0,0,0,0,0,0,0,1.0,City: Large
51603,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
51607,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
51608,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
51611,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
51613,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
51614,0,0,0,0,0,1,0,0,0,0,0,1.0,Suburb: Large
51615,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
51617,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
51619,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
51621,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
51622,0,0,0,0,0,0,0,0,0,1,0,0.0,Town: Fringe
51623,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
51624,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
51626,0,0,0,0,0,0,0,1,0,0,0,0.0,Suburb: Small
51630,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
51631,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
51636,0,0,0,0,0,0,0,0,0,1,0,0.0,Town: Fringe
51637,0,0,0,0,0,0,0,1,0,0,0,1.0,Suburb: Small
51640,0,0,0,0,0,0,0,0,0,1,0,0.0,Town: Fringe
51642,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
51644,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
51647,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
51648,0,0,0,0,0,1,0,0,0,0,0,1.0,Suburb: Large
51649,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
51655,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
51659,0,0,0,1,0,0,0,0,0,0,0,1.0,Rural: Fringe
51660,0,0,0,0,0,0,0,0,0,0,1,1.0,Town: Remote
51661,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
51663,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
51667,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
51668,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
51669,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
51670,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
51673,0,0,0,1,0,0,0,0,0,0,0,1.0,Rural: Fringe
51674,0,0,1,0,0,0,0,0,0,0,0,1.0,Rural: Distant
51675,0,0,0,0,0,0,0,0,0,0,1,1.0,Town: Remote
51676,0,0,0,1,0,0,0,0,0,0,0,1.0,Rural: Fringe
51677,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
51679,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
51680,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
51685,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
51687,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
51688,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
51689,0,0,0,1,0,0,0,0,0,0,0,1.0,Rural: Fringe
51690,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
51693,0,0,0,0,0,1,0,0,0,0,0,1.0,Suburb: Large
51694,0,1,0,0,0,0,0,0,0,0,0,0.0,City: Small
51698,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
51700,0,0,1,0,0,0,0,0,0,0,0,1.0,Rural: Distant
51703,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
51704,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
51705,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
51706,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
51708,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
51711,0,0,1,0,0,0,0,0,0,0,0,1.0,Rural: Distant
51715,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
51716,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
51717,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
51719,0,1,0,0,0,0,0,0,0,0,0,0.0,City: Small
51720,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
51721,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
51725,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
51727,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
51733,0,0,0,0,0,0,0,0,0,1,0,0.0,Town: Fringe
51734,0,0,0,0,0,0,0,1,0,0,0,0.0,Suburb: Small
51737,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
51738,0,0,0,0,0,0,0,0,0,1,0,1.0,Town: Fringe
51740,0,0,0,0,0,0,0,0,0,1,0,0.0,Town: Fringe
51741,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
51744,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
51747,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
51748,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
51750,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
51752,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
51753,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
51754,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
51755,0,0,0,0,0,0,0,1,0,0,0,0.0,Suburb: Small
51756,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
51758,0,0,0,0,0,0,0,0,0,0,1,1.0,Town: Remote
51760,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
51765,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
51767,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
51769,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
