sid,school_year,grade_level,frpl,iep,ell,gifted,total_days_enrolled,total_days_absent,days_suspended_out_of_school
13264,2009,11,"F",0,0,0,286,17,0
13265,2005,6,"N",0,0,0,2,0,0
13265,2006,7,"N",0,0,0,2,17,0
13265,2008,9,"N",0,0,1,281,53,2
13266,2005,6,"F",0,0,0,287,8,0
13266,2006,7,"F",0,0,0,282,9,0
13266,2007,8,"F",0,0,0,283,23,0
13266,2008,9,"F",0,0,0,281,27,1
13266,2009,10,"F",0,0,0,286,5,0
13267,2004,6,"N",0,0,0,283,0,0
13267,2005,7,"N",0,0,0,287,1,0
13267,2006,8,"N",0,0,0,282,4,0
13267,2007,9,"N",0,0,0,283,3,0
13267,2008,10,"N",0,0,0,281,9,0
13267,2009,11,"N",0,0,0,286,16,0
13268,2005,8,"N",0,1,0,282,85,48
13268,2005,8,"N",0,0,0,282,85,48
13268,2006,9,"N",0,0,0,341,36,0
13269,2008,10,"N",0,0,0,31,37,0
13270,2004,8,"N",0,0,0,286,1,0
13270,2005,9,"N",0,0,0,287,6,0
13270,2006,10,"N",0,0,0,282,26,0
13270,2007,11,"N",0,0,0,283,8,0
13270,2008,12,"N",0,0,0,281,16,0
13271,2004,8,"F",0,0,0,286,30,0
13271,2005,9,"F",0,0,0,61,8,0
13271,2007,11,"F",0,0,0,283,0,0
13271,2008,12,"F",0,0,0,281,52,3
13272,2004,8,"F",0,0,0,286,14,0
13272,2005,9,"F",0,0,0,287,87,5
13272,2006,10,"F",0,0,0,282,3,0
13272,2007,11,"F",0,0,0,283,8,0
13272,2008,12,"F",0,0,0,281,37,1
13273,2005,6,"F",0,0,0,281,118,74
13273,2005,6,"N",0,0,0,281,118,74
13273,2006,7,"N",0,0,0,282,0,0
13273,2007,8,"N",0,0,0,283,9,0
13273,2008,9,"N",0,0,0,281,32,0
13273,2009,10,"N",0,0,0,286,4,0
13274,2004,8,"N",0,1,0,172,40,2
13274,2008,11,"N",0,1,0,28,9,0
13275,2004,7,"F",0,0,0,286,72,2
13275,2005,8,"F",0,0,0,287,24,0
13275,2006,9,"F",0,0,0,282,0,0
13275,2007,9,"F",0,0,0,104,8,0
13276,2005,6,"N",0,0,0,287,17,0
13276,2006,7,"N",0,0,0,282,81,9
13276,2007,8,"N",0,0,0,283,8,0
13276,2008,9,"N",0,0,0,281,8,0
13276,2009,10,"N",0,0,0,286,23,0
13277,2005,6,"N",0,0,0,287,59,3
13277,2006,7,"N",0,0,0,282,22,0
13277,2007,8,"N",0,0,0,283,1,0
13277,2008,9,"N",0,0,0,281,23,0
13277,2009,10,"N",0,0,0,286,15,0
13278,2005,6,"R",0,1,0,287,4,0
13278,2006,7,"R",0,1,0,282,14,0
13278,2007,8,"R",0,1,0,283,8,0
13278,2008,9,"R",0,1,0,281,0,0
13278,2009,10,"R",0,0,0,286,42,3
13279,2004,8,"F",0,0,0,141,45,3
13279,2005,9,"F",0,0,0,463,3,0
13279,2006,10,"F",0,0,0,35,12,0
13279,2007,10,"F",0,0,0,342,57,2
13280,2004,7,"N",0,0,0,114,14,0
13280,2005,8,"N",0,0,0,287,19,0
13280,2006,9,"N",0,0,0,340,40,2
13281,2006,10,"N",0,0,0,281,10,0
13281,2008,12,"N",0,0,0,281,1,0
13282,2005,6,"F",1,0,0,287,83,7
13282,2006,7,"F",1,0,0,282,24,0
13282,2007,8,"F",1,0,0,283,29,2
13282,2008,9,"F",1,0,0,281,116,10
13282,2009,10,"F",1,0,0,286,16,0
13283,2004,8,"N",0,0,0,332,3,0
13283,2005,9,"N",0,0,0,287,1,0
13283,2006,10,"N",0,0,0,282,24,0
13283,2007,11,"N",0,0,1,283,9,0
13283,2008,12,"N",0,0,1,281,14,0
13284,2004,8,"N",0,0,0,286,52,2
13284,2005,9,"N",0,0,0,287,8,0
13284,2006,10,"N",0,0,0,282,38,2
13284,2007,11,"N",0,0,0,283,2,0
13284,2008,12,"N",0,0,0,281,6,0
13285,2004,8,"N",0,1,0,280,28,1
13285,2005,9,"N",0,1,0,71,59,3
13286,2004,8,"F",0,0,0,286,54,1
13286,2005,9,"F",0,0,0,237,39,0
13286,2006,9,"F",1,0,0,127,9,0
13287,2004,8,"N",0,1,0,286,18,0
13287,2005,9,"N",1,1,0,287,9,0
13287,2006,10,"N",1,1,0,282,5,0
13287,2007,11,"N",1,1,0,283,0,0
13287,2008,12,"N",1,1,0,281,2,0
13288,2004,7,"F",0,1,0,286,34,0
13288,2005,8,"F",0,1,0,285,3,0
13288,2006,9,"F",0,1,0,341,8,0
13289,2004,8,"N",0,0,0,286,8,0
13289,2005,9,"N",1,0,0,287,1,0
13289,2006,10,"N",1,0,0,157,20,0
13290,2004,7,"N",0,0,0,286,14,0
13290,2005,8,"N",0,0,0,287,1,0
13290,2006,9,"N",0,0,0,282,0,0
13290,2007,10,"N",0,0,0,283,4,0
13290,2008,11,"N",0,0,0,281,20,0
13290,2009,12,"N",0,0,0,286,39,1
13291,2004,6,"F",0,1,0,286,3,0
13291,2005,7,"F",0,1,0,287,30,2
13291,2006,8,"F",0,1,0,282,7,0
13291,2007,9,"F",0,1,0,279,2,0
13291,2008,10,"F",0,0,0,270,55,2
13291,2009,10,"F",0,0,0,182,8,0
13292,2004,8,"F",0,0,0,302,10,0
13292,2005,9,"F",0,0,0,630,7,0
13292,2006,10,"F",0,0,0,282,6,0
13292,2007,11,"F",0,0,0,283,78,6
13292,2008,12,"F",0,0,0,281,38,2
13293,2004,7,"N",0,0,0,280,3,0
13293,2005,8,"N",0,0,0,285,8,0
13293,2006,9,"N",0,0,0,282,5,0
13293,2007,10,"N",0,0,0,342,69,2
13294,2004,6,"N",0,0,0,286,9,0
13294,2005,7,"N",0,0,0,287,10,0
13294,2006,8,"N",0,0,0,282,45,3
13294,2007,9,"N",0,0,0,283,0,0
13294,2008,10,"N",0,0,0,281,27,1
13294,2009,11,"F",0,0,0,286,107,74
13294,2009,11,"N",0,0,0,286,107,74
13295,2007,10,"F",0,0,0,283,8,0
13295,2008,11,"F",0,0,0,281,9,0
13295,2009,12,"F",0,0,0,13,9,0
13296,2004,7,"N",0,0,0,5,2,0
13296,2006,8,"N",1,0,0,282,7,0
13296,2007,9,"N",1,0,0,275,0,0
13296,2008,9,"N",1,0,0,153,3,0
13297,2004,8,"F",0,0,0,282,12,0
13297,2005,9,"F",0,0,0,627,6,0
13297,2006,10,"F",0,0,0,282,74,2
13297,2007,11,"F",0,0,0,283,30,1
13297,2008,12,"F",0,0,0,281,20,0
13298,2004,8,"N",0,0,0,312,7,0
13298,2005,9,"N",0,0,0,287,24,0
13298,2006,10,"N",0,0,0,282,4,0
13298,2007,11,"N",0,0,0,283,36,1
13298,2008,12,"N",0,0,0,281,1,0
13299,2004,6,"R",0,0,0,286,2,0
13299,2005,7,"R",0,0,0,286,9,0
13299,2006,8,"R",0,0,0,282,6,0
13299,2007,9,"R",0,0,0,283,18,0
13299,2008,10,"R",0,0,0,281,23,0
13299,2009,11,"R",0,0,0,286,8,0
13300,2004,8,"N",0,0,0,286,22,0
13300,2005,9,"N",0,0,0,287,21,0
13300,2006,10,"N",0,0,0,282,1,0
13300,2007,11,"N",0,0,0,283,17,0
13300,2008,12,"N",0,0,0,281,22,0
13301,2005,9,"N",0,0,0,284,10,0
13302,2004,7,"N",0,0,0,286,2,0
13302,2005,8,"N",0,0,0,287,14,0
13302,2006,9,"N",0,0,0,282,20,0
13302,2007,10,"N",0,0,0,283,5,0
13303,2004,7,"F",0,0,0,282,1,0
13303,2005,8,"F",0,0,0,284,6,0
13303,2006,9,"F",1,0,0,282,90,67
13303,2006,9,"F",0,0,0,282,90,67
13303,2007,9,"F",0,0,0,67,9,0
13303,2008,10,"F",0,0,0,247,4,0
13304,2004,7,"F",0,0,0,286,27,1
13304,2005,8,"F",0,0,0,283,23,0
13304,2006,9,"F",0,0,0,282,1,0
13305,2006,10,"F",0,0,0,92,1,0
13305,2007,11,"F",0,0,0,283,18,0
13305,2008,12,"F",0,0,0,281,71,3
13306,2005,6,"F",0,0,0,283,9,0
13306,2006,7,"F",0,0,0,282,22,0
13306,2007,8,"F",0,0,0,283,3,0
13306,2008,9,"F",0,0,0,281,51,2
13306,2009,10,"F",0,0,0,286,5,0
13307,2004,8,"N",0,0,0,286,59,2
13307,2005,9,"N",0,0,0,293,2,0
13307,2006,10,"N",0,0,0,282,50,1
13307,2007,11,"N",0,0,0,283,7,0
13307,2008,12,"N",0,0,0,281,63,2
13308,2006,8,"N",0,0,0,281,35,2
13308,2007,7,"N",0,0,0,283,9,0
13308,2007,8,"N",0,0,0,283,9,0
13308,2007,6,"N",0,0,0,283,9,0
13308,2007,9,"N",0,0,0,283,9,0
13308,2008,10,"N",0,0,0,281,18,0
13308,2009,11,"N",0,0,0,286,3,0
13309,2004,8,"F",0,0,0,286,8,0
13309,2005,9,"F",0,0,0,237,8,0
13309,2006,9,"F",0,0,0,57,19,0
13310,2004,8,"N",0,0,0,286,4,0
13310,2005,9,"N",0,0,0,293,6,0
13310,2006,10,"N",0,0,0,282,36,2
13310,2007,11,"N",0,0,0,283,17,0
13310,2008,12,"N",0,1,0,281,88,57
13310,2008,12,"N",0,0,0,281,88,57
13310,2008,12,"N",1,0,0,281,88,57
13310,2008,12,"N",1,1,0,281,88,57
13311,2004,8,"N",0,1,0,280,8,0
13311,2005,9,"N",0,1,0,4,4,0
13311,2006,9,"N",0,1,0,191,7,0
13312,2004,8,"N",0,0,0,286,0,0
13312,2005,9,"N",0,0,0,293,22,0
13312,2006,10,"N",0,0,0,282,4,0
13312,2007,11,"N",0,0,0,283,9,0
13312,2008,12,"N",0,0,0,281,6,0
13313,2004,8,"F",0,0,0,286,24,0
13313,2005,9,"F",0,0,0,287,3,0
13313,2006,10,"F",0,0,0,282,26,1
13313,2007,11,"F",0,0,0,283,9,0
13313,2008,12,"F",0,0,0,281,40,2
13314,2004,7,"N",0,0,0,286,9,0
13314,2005,8,"N",0,0,0,287,22,0
13314,2006,9,"N",0,0,0,281,1,0
13314,2007,10,"N",0,0,0,283,6,0
13314,2008,11,"N",0,0,0,281,4,0
13314,2009,12,"N",0,0,0,286,0,0
13315,2004,7,"F",0,0,0,5,4,0
13315,2005,8,"F",0,0,0,245,9,0
13315,2006,9,"F",0,0,0,282,78,2
13315,2007,9,"F",0,0,0,160,17,0
13316,2004,6,"N",0,0,0,99,19,0
13316,2006,8,"N",0,0,0,282,8,0
13316,2007,9,"N",0,0,0,283,4,0
13316,2008,10,"N",0,0,0,281,5,0
13316,2009,11,"N",0,0,0,286,2,0
13317,2005,6,"F",0,0,0,285,1,0
13317,2006,7,"F",0,0,0,282,5,0
13317,2007,8,"F",0,0,0,283,8,0
13317,2008,9,"F",0,0,0,281,28,1
13317,2009,10,"F",0,0,0,286,4,0
13318,2004,8,"N",0,0,0,286,6,0
13318,2005,9,"N",0,0,0,287,14,0
13318,2006,10,"N",0,0,1,282,0,0
13318,2007,11,"N",1,0,0,283,5,0
13318,2008,12,"N",1,0,0,281,2,0
13319,2004,6,"N",0,0,0,286,55,2
13319,2005,7,"N",0,0,1,287,22,0
13319,2006,8,"N",1,0,0,282,5,0
13319,2007,9,"N",1,0,0,283,49,2
13319,2008,10,"N",1,0,0,281,39,1
13319,2009,11,"N",1,0,0,286,34,0
13320,2009,12,"N",0,0,0,286,7,0
13321,2006,7,"R",0,0,0,282,14,0
13321,2007,8,"R",0,0,0,283,34,1
13321,2008,9,"R",0,0,0,281,70,2
13321,2009,10,"R",0,0,0,286,6,0
13322,2004,7,"N",0,0,0,279,14,0
13322,2005,8,"N",0,0,0,283,9,0
13322,2006,9,"N",0,0,0,90,3,0
13323,2005,6,"N",0,0,0,287,2,0
13323,2006,7,"N",0,0,0,282,52,2
13323,2007,8,"N",0,0,0,283,15,0
13323,2008,9,"N",0,0,0,281,2,0
13323,2009,10,"N",0,0,0,286,7,0
13324,2004,6,"F",0,0,0,286,4,0
13324,2005,7,"F",0,0,0,287,65,2
13324,2006,8,"F",0,0,0,282,12,0
13324,2007,9,"F",0,0,0,283,33,1
13324,2008,10,"F",0,0,0,281,7,0
13324,2009,11,"F",0,0,0,286,25,1
13325,2007,10,"F",0,0,0,11,50,8
13326,2004,7,"N",0,0,0,286,2,0
13326,2005,8,"N",0,0,1,287,0,0
13326,2006,9,"N",1,0,0,282,2,0
13326,2007,10,"N",1,0,0,283,0,0
13326,2008,11,"N",0,0,1,281,3,0
13326,2009,12,"N",0,0,1,286,4,0
13327,2006,9,"F",0,1,0,282,22,0
13327,2007,10,"F",0,1,0,283,65,2
13327,2008,11,"F",0,1,0,61,6,0
13328,2004,6,"N",0,0,0,286,94,49
13328,2004,6,"N",0,1,0,286,94,49
13328,2005,7,"N",0,0,0,285,16,0
13328,2006,8,"N",0,0,0,276,18,0
13328,2007,9,"N",0,0,0,283,9,0
13328,2008,10,"N",0,0,0,281,6,0
13328,2009,11,"N",0,0,0,286,57,2
13329,2005,6,"N",0,0,0,344,2,0
13330,2008,9,"N",0,0,0,281,9,0
13330,2009,10,"N",0,0,0,286,54,3
13331,2004,7,"N",0,0,0,286,24,0
13331,2005,8,"N",0,0,0,287,0,0
13331,2006,9,"N",0,0,1,282,9,0
13331,2007,10,"N",0,0,1,283,14,0
13331,2008,11,"N",1,0,0,281,0,0
13331,2009,12,"N",0,0,1,286,46,3
13332,2004,8,"N",0,0,0,283,9,0
13332,2005,8,"N",0,0,0,287,8,0
13332,2006,9,"N",0,0,0,282,8,0
13332,2007,10,"N",1,0,0,283,76,2
13332,2008,11,"N",1,0,0,281,6,0
13332,2009,12,"N",1,0,0,253,24,0
13333,2006,10,"N",1,0,0,282,0,0
13333,2007,11,"N",1,0,0,283,1,0
13333,2008,12,"N",1,0,0,281,30,0
13334,2004,7,"N",0,0,0,286,0,0
13334,2005,8,"N",0,0,0,287,12,0
13334,2006,9,"N",0,0,0,281,2,0
13334,2007,10,"N",0,0,0,283,56,3
13334,2008,11,"N",0,0,0,281,8,0
13334,2009,12,"N",0,0,0,286,50,1
13335,2007,11,"N",0,0,0,283,5,0
13335,2008,12,"N",0,0,0,281,48,2
13336,2006,9,"N",0,0,0,282,4,0
13336,2007,10,"N",0,0,0,283,2,0
13336,2008,11,"N",0,0,0,281,6,0
13336,2009,12,"N",0,0,0,286,2,0
13337,2004,8,"F",0,1,0,286,0,0
13337,2005,9,"F",0,1,0,344,34,1
13337,2006,10,"F",0,1,0,282,2,0
13337,2007,11,"F",0,1,0,283,45,4
13337,2008,12,"F",0,1,0,281,9,0
13338,2007,9,"F",0,0,0,61,0,0
13339,2005,9,"N",0,0,0,282,22,0
13340,2005,6,"F",0,0,0,287,48,4
13340,2006,7,"F",0,0,0,282,19,0
13340,2007,8,"F",0,0,0,283,1,0
13340,2008,9,"F",0,0,0,281,42,2
13340,2009,10,"F",0,0,0,286,6,0
13341,2005,7,"F",1,0,0,210,4,0
13341,2006,8,"F",1,0,0,282,1,0
13341,2007,9,"F",1,0,0,188,13,0
13342,2004,8,"N",0,0,0,276,9,0
13342,2005,9,"N",0,0,0,287,8,0
13342,2006,9,"N",0,0,0,281,29,0
13343,2005,6,"N",0,0,0,287,5,0
13343,2006,7,"N",0,0,0,281,31,0
13343,2007,8,"N",0,0,0,283,2,0
13343,2008,9,"N",0,0,0,281,3,0
13343,2009,10,"N",0,0,0,286,5,0
13344,2004,10,"N",0,1,0,288,5,0
13344,2005,9,"N",0,1,0,216,9,0
13345,2004,6,"F",0,0,0,280,84,3
13345,2005,7,"F",0,0,0,287,71,3
13345,2006,8,"F",0,0,0,276,42,1
13345,2007,9,"F",0,0,0,283,35,1
13345,2008,9,"F",0,0,0,281,13,0
13346,2007,9,"N",1,0,0,283,2,0
13346,2008,10,"N",1,0,0,281,5,0
13346,2009,11,"N",1,0,0,286,16,0
13347,2005,6,"F",0,0,0,285,68,4
13347,2006,7,"F",0,0,0,282,14,0
13347,2007,8,"F",0,0,0,283,5,0
13347,2008,9,"F",0,0,0,281,0,0
13347,2009,9,"F",0,0,0,67,58,2
13348,2004,7,"N",0,0,0,281,1,0
13348,2005,8,"N",1,0,0,287,15,0
13348,2006,9,"N",1,0,0,282,1,0
13348,2007,10,"N",1,0,0,283,6,0
13348,2008,11,"N",1,0,0,281,11,0
13348,2009,12,"N",1,0,0,286,0,0
13349,2004,8,"F",0,0,0,286,57,2
13349,2005,9,"F",0,0,0,287,54,1
13349,2006,10,"F",0,0,0,282,96,4
13349,2007,11,"F",0,0,0,283,1,0
13349,2008,12,"F",0,0,0,281,1,0
13350,2004,8,"N",0,0,0,286,15,0
13350,2005,9,"N",0,0,0,273,22,0
13351,2005,6,"F",0,0,1,282,21,0
13351,2006,7,"F",1,0,0,282,7,0
13351,2007,8,"F",0,0,1,283,9,0
13351,2008,9,"F",1,0,0,281,76,7
13351,2009,10,"F",1,0,0,286,7,0
13352,2005,6,"R",0,1,0,14,22,0
13352,2006,7,"R",1,1,0,282,0,0
13352,2007,8,"R",1,1,0,283,0,0
13352,2008,9,"R",1,1,0,281,45,4
13352,2009,10,"R",1,1,0,286,3,0
13353,2006,9,"N",0,0,0,282,14,0
13353,2007,10,"N",0,0,0,608,5,0
13353,2008,10,"N",0,0,0,25,2,0
13354,2005,6,"F",0,1,0,281,1,0
13354,2006,7,"F",0,1,0,282,4,0
13354,2007,8,"F",0,0,0,283,31,1
13354,2008,9,"F",0,0,0,63,6,0
13355,2004,8,"N",0,0,0,285,8,0
13355,2005,9,"N",0,0,0,14,53,5
13356,2004,7,"F",0,0,0,286,41,2
13356,2005,8,"F",0,0,0,287,8,0
13356,2006,9,"F",0,0,0,282,78,6
13356,2007,10,"F",0,0,0,283,3,0
13356,2008,11,"F",0,0,0,281,9,0
13356,2009,12,"F",0,0,0,286,48,1
13357,2005,6,"N",0,0,0,286,8,0
13357,2006,7,"N",0,0,0,282,55,5
13357,2007,8,"N",0,0,0,283,8,0
13357,2008,9,"N",0,0,0,281,16,0
13357,2009,10,"N",0,0,0,286,12,0
13358,2004,6,"F",0,1,0,286,37,0
13358,2005,7,"F",0,1,0,285,12,0
13358,2006,8,"F",0,1,0,282,3,0
13358,2007,9,"F",1,1,0,283,78,2
13358,2008,10,"F",1,1,0,168,11,0
13358,2009,10,"F",1,1,0,286,8,0
13359,2004,6,"N",0,0,0,286,18,0
13359,2005,7,"N",0,0,0,287,13,0
13359,2006,8,"N",0,0,0,282,6,0
13359,2007,9,"N",0,0,0,342,2,0
13360,2004,6,"N",0,0,0,286,8,0
13360,2005,7,"N",0,0,0,287,8,0
13360,2006,8,"N",0,0,0,282,35,1
13360,2007,9,"N",0,0,0,283,19,0
13360,2008,10,"N",0,0,0,281,8,0
13360,2009,11,"N",0,0,0,286,13,0
13361,2008,10,"N",0,0,0,3,82,5
13362,2004,6,"F",0,0,0,286,6,0
13362,2005,7,"F",0,0,0,287,7,0
13362,2006,8,"F",0,0,0,282,51,2
13362,2007,9,"F",0,0,0,283,9,0
13362,2008,10,"F",0,0,0,281,0,0
13362,2009,11,"F",0,0,0,286,62,4
13363,2008,9,"N",0,0,0,281,5,0
13363,2009,10,"N",0,0,0,286,60,6
13364,2005,6,"F",0,0,0,287,9,0
13364,2006,7,"F",0,0,0,282,7,0
13364,2007,8,"F",0,0,0,283,5,0
13364,2008,9,"F",0,0,0,281,8,0
13364,2009,10,"F",0,0,0,286,12,0
13365,2004,6,"F",0,0,0,286,5,0
13365,2005,7,"F",0,0,0,285,12,0
13365,2006,8,"F",0,0,0,282,10,0
13365,2007,9,"F",0,0,0,251,61,2
13365,2008,11,"F",0,0,0,280,55,2
13366,2007,9,"N",0,0,0,283,5,0
13366,2008,10,"N",0,0,0,281,11,0
13366,2009,11,"N",0,0,0,286,2,0
13367,2007,8,"F",0,0,0,242,1,0
13367,2008,9,"F",0,0,0,114,9,0
13368,2005,6,"F",0,0,0,285,27,0
13368,2006,7,"F",0,0,0,282,7,0
13368,2007,8,"F",0,0,1,558,4,0
13368,2008,9,"F",1,0,0,281,11,0
13368,2009,11,"F",1,0,0,286,7,0
13369,2008,9,"N",0,0,0,9,88,5
13370,2004,6,"F",0,0,0,1,6,0
13370,2005,7,"F",0,0,0,268,53,6
13370,2006,8,"F",0,0,0,282,4,0
13370,2007,9,"F",0,0,0,283,1,0
13370,2008,10,"F",0,0,0,212,24,0
13370,2009,11,"F",0,0,0,285,6,0
13371,2006,8,"F",0,0,0,306,23,0
13371,2007,9,"F",0,0,0,188,6,0
13372,2004,7,"N",0,0,0,286,1,0
13372,2005,8,"N",0,0,0,285,0,0
13372,2006,9,"N",0,0,0,282,36,0
13372,2007,10,"N",0,0,0,283,7,0
13372,2008,11,"N",0,0,0,281,0,0
13372,2009,12,"N",0,0,0,286,16,0
13373,2006,10,"N",0,0,0,90,22,0
13374,2004,6,"N",0,0,0,286,7,0
13374,2005,7,"N",0,0,0,287,7,0
13374,2006,8,"N",0,0,0,282,0,0
13374,2007,9,"N",0,0,0,342,5,0
13374,2008,10,"N",0,0,0,205,9,0
13374,2009,11,"N",0,0,0,153,8,0
13375,2007,9,"N",0,0,0,283,3,0
13375,2008,10,"N",0,0,0,281,1,0
13375,2009,11,"N",0,0,0,286,6,0
13376,2004,7,"N",0,0,0,286,7,0
13376,2005,8,"N",0,0,0,287,36,1
13376,2006,9,"N",0,0,1,282,6,0
13376,2007,10,"N",1,0,0,283,6,0
13376,2008,11,"N",1,0,0,281,4,0
13376,2009,12,"N",1,0,0,286,34,0
13377,2004,8,"N",0,0,0,286,4,0
13377,2005,9,"N",0,0,0,293,50,4
13377,2006,10,"N",0,0,0,282,5,0
13377,2007,11,"N",0,0,0,283,5,0
13377,2008,12,"N",0,0,0,281,5,0
13378,2004,6,"F",0,0,0,285,33,0
13378,2005,7,"F",0,0,0,14,36,2
13378,2007,9,"F",0,0,0,283,1,0
13379,2004,8,"F",0,1,0,286,3,0
13379,2005,9,"F",0,1,0,287,21,0
13379,2006,10,"F",0,1,0,282,58,4
13379,2007,10,"F",0,1,0,237,44,3
13380,2006,10,"N",0,0,0,116,31,1
13381,2004,6,"N",0,0,0,281,3,0
13381,2006,8,"N",0,0,0,41,39,2
13381,2007,9,"N",0,0,0,152,15,0
13381,2008,10,"N",0,0,0,103,5,0
13382,2005,6,"N",0,0,0,271,21,0
13382,2006,7,"N",0,0,0,271,24,0
13382,2007,8,"N",0,0,0,281,45,1
13382,2008,9,"N",0,0,0,281,2,0
13382,2009,10,"N",0,0,0,269,4,0
13383,2004,7,"N",0,0,0,286,38,1
13383,2005,8,"N",0,0,0,287,9,0
13383,2006,9,"N",0,0,0,282,7,0
13383,2007,10,"N",0,0,0,283,52,1
13383,2008,11,"N",0,0,0,281,4,0
13383,2009,12,"N",0,0,0,286,2,0
13384,2004,8,"F",0,0,0,285,0,0
13384,2005,9,"F",0,0,0,287,4,0
13384,2006,10,"F",0,0,0,282,17,0
13384,2007,11,"F",0,0,0,283,21,0
13384,2008,12,"F",0,0,0,281,7,0
13385,2005,6,"N",0,0,0,287,2,0
13385,2006,7,"N",0,0,0,282,1,0
13385,2007,8,"N",0,0,0,283,8,0
13385,2008,9,"N",0,0,0,281,32,2
13385,2009,10,"N",0,0,0,286,9,0
13386,2008,9,"N",0,0,0,281,20,0
13386,2009,10,"N",0,0,0,286,2,0
13387,2007,10,"R",0,0,0,283,41,2
13387,2008,10,"R",0,0,0,281,9,0
13387,2009,11,"R",0,0,0,286,9,0
13388,2005,9,"N",0,0,0,240,21,0
13388,2006,9,"N",0,0,0,2,0,0
13389,2004,8,"N",0,0,0,212,4,0
13389,2005,9,"N",0,0,0,287,17,0
13390,2004,8,"F",0,1,0,332,41,2
13390,2005,9,"F",0,1,0,285,1,0
13390,2006,10,"F",0,1,0,282,21,0
13390,2007,11,"F",0,0,0,283,7,0
13390,2008,12,"F",0,0,0,281,12,0
13391,2004,7,"N",0,0,0,286,2,0
13391,2005,8,"N",0,0,0,285,40,2
13391,2006,9,"N",0,0,0,282,1,0
13391,2007,10,"N",0,0,0,247,0,0
13392,2004,6,"F",0,0,0,283,73,2
13392,2005,7,"F",0,0,0,287,6,0
13392,2006,9,"F",0,0,0,280,6,0
13392,2007,9,"F",0,0,0,77,9,0
13393,2004,6,"N",0,0,0,286,9,0
13393,2005,7,"N",0,0,0,287,4,0
13393,2006,8,"N",0,0,0,282,9,0
13393,2007,9,"N",0,0,0,283,10,0
13393,2008,10,"N",0,0,0,281,3,0
13393,2009,11,"N",0,0,0,286,3,0
13394,2008,9,"N",0,0,0,281,8,0
13394,2009,10,"N",0,0,0,286,6,0
13395,2004,8,"F",0,0,0,286,3,0
13395,2005,9,"F",0,0,0,287,69,2
13395,2006,10,"F",0,0,0,282,87,7
13395,2007,10,"F",0,0,0,283,10,0
13395,2008,12,"F",0,0,0,281,59,3
13396,2007,9,"F",1,0,0,283,4,0
13396,2008,10,"F",1,0,0,281,53,1
13396,2009,11,"F",1,0,0,286,8,0
13397,2004,6,"F",0,0,0,286,13,0
13397,2005,7,"F",0,0,0,287,15,0
13397,2006,8,"F",0,0,0,282,66,3
13397,2007,9,"F",0,0,0,283,5,0
13397,2008,10,"F",0,0,0,281,4,0
13397,2009,11,"F",0,0,0,286,58,3
13398,2008,12,"F",0,1,0,120,11,0
13399,2004,7,"F",0,0,0,276,23,0
13399,2005,8,"F",0,0,0,287,59,2
13399,2006,9,"F",0,0,0,341,7,0
13399,2007,9,"F",0,0,0,236,0,0
13400,2005,9,"N",0,0,0,287,3,0
13401,2005,8,"F",0,0,0,151,5,0
13401,2006,9,"F",0,0,0,282,50,2
13401,2007,10,"F",0,0,0,247,0,0
13402,2005,6,"N",0,0,0,287,68,2
13402,2006,7,"N",0,0,0,282,8,0
13402,2007,8,"N",0,0,0,283,73,2
13402,2008,9,"N",0,0,0,281,9,0
13402,2009,10,"N",0,0,0,286,30,0
13403,2006,7,"N",0,0,0,282,8,0
13403,2007,8,"N",0,0,0,283,37,1
13403,2008,9,"N",0,0,0,281,2,0
13403,2009,10,"N",0,0,0,286,31,2
13404,2004,6,"N",0,0,0,286,25,2
13404,2005,7,"N",0,0,0,287,0,0
13404,2006,8,"N",0,0,0,282,31,2
13404,2007,9,"N",0,0,0,342,47,2
13405,2006,6,"F",0,1,0,280,5,0
13405,2007,7,"F",0,1,0,269,37,2
13405,2008,9,"F",0,1,0,167,97,45
13405,2009,10,"F",0,1,0,286,7,0
13406,2004,8,"N",0,0,0,286,7,0
13406,2005,9,"N",0,0,0,344,15,1
13406,2007,11,"N",1,0,0,283,56,2
13406,2008,11,"N",1,0,0,106,0,0
13407,2005,8,"F",1,1,0,287,0,0
13407,2006,9,"F",1,1,0,69,16,0
13407,2009,11,"F",1,1,0,286,20,0
13408,2004,7,"N",1,0,0,284,4,0
13408,2005,8,"N",1,0,0,287,9,0
13408,2006,9,"N",1,0,0,282,19,0
13408,2007,9,"N",1,0,0,283,9,0
13408,2008,10,"N",1,0,0,281,86,3
13408,2009,12,"N",1,0,0,286,5,0
13409,2008,9,"N",0,0,0,281,5,0
13409,2009,10,"N",0,0,0,286,0,0
13410,2006,10,"R",0,0,0,157,4,0
13411,2004,7,"R",0,0,0,286,9,0
13411,2005,8,"R",0,0,0,287,2,0
13411,2006,9,"R",0,0,0,106,38,2
13412,2005,6,"N",0,0,0,287,21,0
13412,2006,7,"N",0,0,0,282,9,0
13412,2007,8,"N",0,0,0,220,44,1
13413,2004,8,"N",0,0,0,286,9,0
13413,2005,9,"N",0,0,0,287,85,4
13413,2006,10,"N",0,0,0,281,4,0
13413,2007,11,"N",0,0,0,283,19,0
13413,2008,12,"N",0,0,0,281,8,0
13414,2004,6,"F",0,0,0,286,4,0
13414,2005,7,"F",1,0,0,287,3,0
13414,2006,8,"F",1,0,0,282,8,0
