sid,school_year,male,race_ethnicity,birth_date,first_9th_school_year_reported,hs_diploma,hs_diploma_type,hs_diploma_date
13437,2007,0,"B",11846,2005,1,"Standard Diploma",14may2008
13437,2008,0,"B",11846,2005,1,"Standard Diploma",14may2008
13438,2004,0,"B",12211,2006,0,"",
13438,2005,0,"B",12211,2006,0,"",
13438,2006,0,"B",12211,2006,0,"",
13439,2004,0,"W",11847,2005,0,"",
13439,2005,0,"W",11847,2005,0,"",
13440,2004,0,"W",12212,2006,1,"Standard Diploma",17may2009
13440,2005,0,"W",12212,2006,1,"Standard Diploma",17may2009
13440,2006,0,"W",12212,2006,1,"Standard Diploma",17may2009
13440,2007,0,"W",12212,2006,1,"Standard Diploma",17may2009
13440,2008,0,"W",12212,2006,1,"Standard Diploma",17may2009
13440,2009,0,"W",12212,2006,1,"Standard Diploma",17may2009
13441,2006,0,"W",12213,2006,1,"Standard Diploma",17may2009
13441,2007,0,"W",12213,2006,1,"Standard Diploma",17may2009
13441,2008,0,"W",12213,2006,1,"Standard Diploma",17may2009
13441,2009,0,"W",12213,2006,1,"Standard Diploma",17may2009
13442,2004,0,"B",11848,2005,0,"",
13442,2005,0,"B",11848,2005,0,"",
13443,2004,0,"W",12578,2007,0,"",
13443,2005,0,"W",12578,2007,0,"",
13443,2006,0,"W",12578,2007,0,"",
13443,2007,0,"W",12578,2007,0,"",
13443,2008,0,"W",12578,2007,0,"",
13443,2009,0,"W",12578,2007,0,"",
13444,2007,0,"B",12944,2008,0,"",
13444,2008,0,"B",12944,2008,0,"",
13445,2004,0,"B",12579,2007,0,"",
13445,2005,0,"B",12579,2007,0,"",
13445,2006,0,"B",12579,2007,0,"",
13445,2007,0,"B",12579,2007,0,"",
13445,2008,0,"B",12579,2007,0,"",
13445,2009,0,"B",12579,2007,0,"",
13446,2004,0,"B",12215,2006,1,"Standard Diploma",17may2009
13446,2005,0,"B",12215,2006,1,"Standard Diploma",17may2009
13446,2006,0,"B",12215,2006,1,"Standard Diploma",17may2009
13446,2007,0,"B",12215,2006,1,"Standard Diploma",17may2009
13446,2008,0,"B",12215,2006,1,"Standard Diploma",17may2009
13446,2009,0,"B",12215,2006,1,"Standard Diploma",17may2009
13447,2004,0,"B",12216,2006,0,"",
13447,2005,0,"B",12216,2006,0,"",
13447,2006,0,"B",12216,2006,0,"",
13447,2007,0,"B",12216,2006,0,"",
13448,2005,0,"B",12949,2008,0,"",
13448,2006,0,"B",12949,2008,0,"",
13448,2007,0,"B",12949,2008,0,"",
13448,2008,0,"B",12949,2008,0,"",
13448,2009,0,"B",12949,2008,0,"",
13449,2004,0,"B",12219,2006,0,"",
13449,2005,0,"B",12219,2006,0,"",
13449,2006,0,"B",12219,2006,0,"",
13449,2007,0,"B",12219,2006,0,"",
13449,2008,0,"B",12219,2006,0,"",
13450,2005,0,"M/O",12950,2008,0,"",
13450,2006,0,"M/O",12950,2008,0,"",
13450,2007,0,"M/O",12950,2008,0,"",
13450,2008,0,"M/O",12950,2008,0,"",
13450,2009,0,"M/O",12950,2008,0,"",
13451,2007,0,"B",11856,,0,"",
13452,2004,0,"W",11857,2005,1,"Standard Diploma",14may2008
13452,2005,0,"W",11857,2005,1,"Standard Diploma",14may2008
13452,2006,0,"W",11857,2005,1,"Standard Diploma",14may2008
13452,2007,0,"W",11857,2005,1,"Standard Diploma",14may2008
13452,2008,0,"W",11857,2005,1,"Standard Diploma",14may2008
13453,2004,0,"B",11859,2005,0,"",
13453,2005,0,"B",11859,2005,0,"",
13453,2006,0,"B",11859,2005,0,"",
13454,2004,0,"W",11860,2005,1,"Standard Diploma",14may2008
13454,2005,0,"W",11860,2005,1,"Standard Diploma",14may2008
13454,2006,0,"W",11860,2005,1,"Standard Diploma",14may2008
13454,2007,0,"W",11860,2005,1,"Standard Diploma",14may2008
13454,2008,0,"W",11860,2005,1,"Standard Diploma",14may2008
13455,2004,0,"B",12591,2007,0,"",
13455,2005,0,"B",12591,2007,0,"",
13455,2006,0,"B",12591,2007,0,"",
13455,2007,0,"B",12591,2007,0,"",
13455,2008,0,"B",12591,2007,0,"",
13455,2009,0,"B",12591,2007,0,"",
13456,2004,0,"B",12591,2007,0,"",
13456,2006,0,"B",12591,2007,0,"",
13456,2007,0,"B",12591,2007,0,"",
13456,2008,0,"B",12591,2007,0,"",
13456,2009,0,"B",12591,2007,0,"",
13457,2004,0,"M/O",12592,2007,0,"",
13457,2005,0,"M/O",12592,2007,0,"",
13457,2006,0,"M/O",12592,2007,0,"",
13457,2007,0,"M/O",12592,2007,0,"",
13458,2007,0,"B",12228,,0,"",
13459,2004,0,"W",12228,2006,1,"Standard Diploma",17may2009
13459,2005,0,"W",12228,2006,1,"Standard Diploma",17may2009
13459,2006,0,"W",12228,2006,1,"Standard Diploma",17may2009
13459,2007,0,"W",12228,2006,1,"Standard Diploma",17may2009
13459,2008,0,"W",12228,2006,1,"Standard Diploma",17may2009
13459,2009,0,"W",12228,2006,1,"Standard Diploma",17may2009
13460,2004,0,"B",12229,2006,1,"Standard Diploma",17may2009
13460,2005,0,"B",12229,2006,1,"Standard Diploma",17may2009
13460,2006,0,"B",12229,2006,1,"Standard Diploma",17may2009
13460,2007,0,"B",12229,2006,1,"Standard Diploma",17may2009
13460,2008,0,"B",12229,2006,1,"Standard Diploma",17may2009
13460,2009,0,"B",12229,2006,1,"Standard Diploma",17may2009
13461,2007,0,"B",12959,2008,0,"",
13461,2008,0,"B",12959,2008,0,"",
13461,2009,0,"B",12959,2008,0,"",
13462,2007,0,"B",11864,,0,"",
13463,2004,0,"W",12230,2006,1,"Standard Diploma",17may2009
13463,2005,0,"W",12230,2006,1,"Standard Diploma",17may2009
13463,2006,0,"W",12230,2006,1,"Standard Diploma",17may2009
13463,2007,0,"W",12230,2006,1,"Standard Diploma",17may2009
13463,2008,0,"W",12230,2006,1,"Standard Diploma",17may2009
13463,2009,0,"W",12230,2006,1,"Standard Diploma",17may2009
13464,2004,0,"B",12597,2007,0,"",
13464,2005,0,"B",12597,2007,0,"",
13464,2006,0,"B",12597,2007,0,"",
13464,2007,0,"B",12597,2007,0,"",
13464,2008,0,"B",12597,2007,0,"",
13465,2005,0,"W",12963,2008,0,"",
13465,2006,0,"W",12963,2008,0,"",
13465,2007,0,"W",12963,2008,0,"",
13465,2008,0,"W",12963,2008,0,"",
13465,2009,0,"W",12963,2008,0,"",
13466,2004,0,"W",12598,2007,0,"",
13466,2005,0,"W",12598,2007,0,"",
13466,2007,0,"W",12598,2007,0,"",
13466,2008,0,"W",12598,2007,0,"",
13466,2009,0,"W",12598,2007,0,"",
13467,2005,0,"B",12964,2008,0,"",
13467,2006,0,"B",12964,2008,0,"",
13467,2007,0,"B",12964,2008,0,"",
13467,2008,0,"B",12964,2008,0,"",
13467,2009,0,"B",12964,2008,0,"",
13468,2005,0,"B",12965,2008,0,"",
13468,2006,0,"B",12965,2008,0,"",
13468,2007,0,"B",12965,2008,0,"",
13468,2008,0,"B",12965,2008,0,"",
13468,2009,0,"B",12965,2008,0,"",
13469,2005,0,"B",12965,2008,0,"",
13469,2006,0,"B",12965,2008,0,"",
13469,2007,0,"B",12965,2008,0,"",
13469,2008,0,"B",12965,2008,0,"",
13469,2009,0,"B",12965,2008,0,"",
13470,2004,0,"B",12601,2007,0,"",
13470,2005,0,"B",12601,2007,0,"",
13470,2006,0,"B",12601,2007,0,"",
13470,2007,0,"B",12601,2007,0,"",
13470,2008,0,"B",12601,2007,0,"",
13470,2009,0,"B",12601,2007,0,"",
13471,2005,0,"B",12966,2008,0,"",
13471,2006,0,"B",12966,2008,0,"",
13471,2007,0,"B",12966,2008,0,"",
13471,2008,0,"B",12966,2008,0,"",
13471,2009,0,"B",12966,2008,0,"",
13472,2004,0,"W",11871,2005,0,"",
13472,2005,0,"W",11871,2005,0,"",
13473,2005,0,"B",12967,2008,0,"",
13473,2006,0,"B",12967,2008,0,"",
13473,2007,0,"B",12967,2008,0,"",
13473,2008,0,"B",12967,2008,0,"",
13473,2009,0,"B",12967,2008,0,"",
13474,2004,0,"W",12237,2006,1,"Standard Diploma",17may2009
13474,2005,0,"W",12237,2006,1,"Standard Diploma",17may2009
13474,2006,0,"W",12237,2006,1,"Standard Diploma",17may2009
13474,2007,0,"W",12237,2006,1,"Standard Diploma",17may2009
13474,2008,0,"W",12237,2006,1,"Standard Diploma",17may2009
13474,2009,0,"W",12237,2006,1,"Standard Diploma",17may2009
13475,2008,0,"B",12602,,0,"",
13475,2009,0,"B",12602,,0,"",
13476,2004,0,"W",12237,2006,0,"",
13476,2005,0,"W",12237,2006,0,"",
13476,2006,0,"W",12237,2006,0,"",
13476,2007,0,"W",12237,2006,0,"",
13476,2008,0,"W",12237,2006,0,"",
13477,2004,0,"B",11874,2005,1,"Standard Diploma",14may2008
13477,2005,0,"B",11874,2005,1,"Standard Diploma",14may2008
13477,2006,0,"B",11874,2005,1,"Standard Diploma",14may2008
13477,2007,0,"B",11874,2005,1,"Standard Diploma",14may2008
13477,2008,0,"B",11874,2005,1,"Standard Diploma",14may2008
13478,2008,0,"W",12605,,0,"",
13478,2009,0,"W",12605,,0,"",
13479,2005,0,"B",12970,2008,0,"",
13479,2006,0,"B",12970,2008,0,"",
13479,2007,0,"B",12970,2008,0,"",
13479,2008,0,"B",12970,2008,0,"",
13480,2004,0,"W",11876,2005,1,"Standard Diploma",14may2008
13480,2005,0,"W",11876,2005,1,"Standard Diploma",14may2008
13480,2006,0,"W",11876,2005,1,"Standard Diploma",14may2008
13480,2007,0,"W",11876,2005,1,"Standard Diploma",14may2008
13480,2008,0,"W",11876,2005,1,"Standard Diploma",14may2008
13481,2004,0,"B",12242,2006,1,"Standard Diploma",17may2009
13481,2005,0,"B",12242,2006,1,"Standard Diploma",17may2009
13481,2006,0,"B",12242,2006,1,"Standard Diploma",17may2009
13481,2007,0,"B",12242,2006,1,"Standard Diploma",17may2009
13481,2008,0,"B",12242,2006,1,"Standard Diploma",17may2009
13481,2009,0,"B",12242,2006,1,"Standard Diploma",17may2009
13482,2004,0,"B",12245,2006,0,"",
13482,2005,0,"B",12245,2006,0,"",
13482,2006,0,"B",12245,2006,0,"",
13482,2007,0,"B",12245,2006,0,"",
13483,2005,0,"B",12610,2007,0,"",
13483,2006,0,"B",12610,2007,0,"",
13483,2007,0,"B",12610,2007,0,"",
13483,2008,0,"B",12610,2007,0,"",
13483,2009,0,"B",12610,2007,0,"",
13484,2004,0,"M/O",12245,2006,1,"Standard Diploma",17may2009
13484,2005,0,"M/O",12245,2006,1,"Standard Diploma",17may2009
13484,2006,0,"M/O",12245,2006,1,"Standard Diploma",17may2009
13484,2007,0,"M/O",12245,2006,1,"Standard Diploma",17may2009
13484,2008,0,"M/O",12245,2006,1,"Standard Diploma",17may2009
13484,2009,0,"M/O",12245,2006,1,"Standard Diploma",17may2009
13485,2005,0,"B",12976,2008,0,"",
13485,2006,0,"B",12976,2008,0,"",
13485,2007,0,"B",12976,2008,0,"",
13485,2008,0,"B",12976,2008,0,"",
13486,2004,0,"B",12612,2007,0,"",
13486,2005,0,"B",12612,2007,0,"",
13486,2006,0,"B",12612,2007,0,"",
13486,2007,0,"B",12612,2007,0,"",
13487,2004,0,"W",11883,2005,0,"",
13487,2005,0,"W",11883,2005,0,"",
13487,2006,0,"W",11883,2005,0,"",
13488,2005,0,"B",12978,2008,0,"",
13488,2006,0,"B",12978,2008,0,"",
13488,2007,0,"B",12978,2008,0,"",
13488,2008,0,"B",12978,2008,0,"",
13488,2009,0,"B",12978,2008,0,"",
13489,2004,0,"W",11884,2005,1,"Standard Diploma",14may2008
13489,2005,0,"W",11884,2005,1,"Standard Diploma",14may2008
13489,2006,0,"W",11884,2005,1,"Standard Diploma",14may2008
13489,2007,0,"W",11884,2005,1,"Standard Diploma",14may2008
13489,2008,0,"W",11884,2005,1,"Standard Diploma",14may2008
13490,2004,0,"B",11884,2004,1,"Standard Diploma",14may2008
13490,2005,0,"B",11884,2004,1,"Standard Diploma",14may2008
13490,2006,0,"B",11884,2004,1,"Standard Diploma",14may2008
13490,2007,0,"B",11884,2004,1,"Standard Diploma",14may2008
13490,2008,0,"B",11884,2004,1,"Standard Diploma",14may2008
13491,2004,0,"B",12250,2006,1,"Standard Diploma",17may2009
13491,2005,0,"B",12250,2006,1,"Standard Diploma",17may2009
13491,2006,0,"B",12250,2006,1,"Standard Diploma",17may2009
13491,2007,0,"B",12250,2006,1,"Standard Diploma",17may2009
13491,2008,0,"B",12250,2006,1,"Standard Diploma",17may2009
13491,2009,0,"B",12250,2006,1,"Standard Diploma",17may2009
13492,2004,0,"B",12251,2006,1,"Standard Diploma",17may2009
13492,2005,0,"B",12251,2006,1,"Standard Diploma",17may2009
13492,2006,0,"B",12251,2006,1,"Standard Diploma",17may2009
13492,2007,0,"B",12251,2006,1,"Standard Diploma",17may2009
13492,2008,0,"B",12251,2006,1,"Standard Diploma",17may2009
13492,2009,0,"B",12251,2006,1,"Standard Diploma",17may2009
13493,2004,0,"B",11886,2005,1,"Standard Diploma",14may2008
13493,2005,0,"B",11886,2005,1,"Standard Diploma",14may2008
13493,2006,0,"B",11886,2005,1,"Standard Diploma",14may2008
13493,2007,0,"B",11886,2005,1,"Standard Diploma",14may2008
13493,2008,0,"B",11886,2005,1,"Standard Diploma",14may2008
13494,2004,0,"M/O",11887,2005,0,"Standard Diploma",
13494,2005,0,"M/O",11887,2005,0,"Standard Diploma",
13494,2006,0,"M/O",11887,2005,0,"Standard Diploma",
13494,2007,0,"M/O",11887,2005,0,"Standard Diploma",
13494,2008,0,"M/O",11887,2005,0,"Standard Diploma",
13494,2009,0,"M/O",11887,2005,0,"Standard Diploma",
13495,2009,0,"A",12618,,0,"",
13496,2006,0,"B",12984,2008,0,"",
13496,2007,0,"B",12984,2008,0,"",
13496,2008,0,"B",12984,2008,0,"",
13497,2004,0,"B",11890,2005,0,"",
13498,2005,0,"B",12257,2006,0,"",
13498,2006,0,"B",12257,2006,0,"",
13499,2005,0,"B",12987,2008,0,"",
13499,2006,0,"B",12987,2008,0,"",
13499,2007,0,"B",12987,2008,0,"",
13499,2008,0,"B",12987,2008,0,"",
13499,2009,0,"B",12987,2008,0,"",
13500,2004,0,"B",12258,2006,1,"Standard Diploma",17may2009
13500,2005,0,"B",12258,2006,1,"Standard Diploma",17may2009
13500,2006,0,"B",12258,2006,1,"Standard Diploma",17may2009
13500,2007,0,"B",12258,2006,1,"Standard Diploma",17may2009
13500,2008,0,"B",12258,2006,1,"Standard Diploma",17may2009
13500,2009,0,"B",12258,2006,1,"Standard Diploma",17may2009
13501,2004,0,"W",12258,2006,0,"",
13501,2005,0,"W",12258,2006,0,"",
13501,2006,0,"W",12258,2006,0,"",
13501,2007,0,"W",12258,2006,0,"",
13501,2008,0,"W",12258,2006,0,"",
13502,2004,0,"B",11893,2005,0,"",
13502,2005,0,"B",11893,2005,0,"",
13503,2004,0,"B",11894,2005,1,"Standard Diploma",14may2008
13503,2005,0,"B",11894,2005,1,"Standard Diploma",14may2008
13503,2006,0,"B",11894,2005,1,"Standard Diploma",14may2008
13503,2007,0,"B",11894,2005,1,"Standard Diploma",14may2008
13503,2008,0,"B",11894,2005,1,"Standard Diploma",14may2008
13504,2008,0,"B",12992,2008,0,"",
13504,2009,0,"B",12992,2008,0,"",
13505,2005,0,"B",12262,2006,0,"",
13505,2006,0,"B",12262,2006,0,"",
13505,2007,0,"B",12262,2006,0,"",
13506,2004,0,"B",11897,2005,0,"",
13506,2005,0,"B",11897,2005,0,"",
13506,2006,0,"B",11897,2005,0,"",
13507,2004,0,"B",11897,2005,0,"",
13507,2005,0,"B",11897,2005,0,"",
13507,2006,0,"B",11897,2005,0,"",
13508,2004,0,"B",12263,2006,1,"Standard Diploma",17may2009
13508,2005,0,"B",12263,2006,1,"Standard Diploma",17may2009
13508,2006,0,"B",12263,2006,1,"Standard Diploma",17may2009
13508,2007,0,"B",12263,2006,1,"Standard Diploma",17may2009
13508,2008,0,"B",12263,2006,1,"Standard Diploma",17may2009
13508,2009,0,"B",12263,2006,1,"Standard Diploma",17may2009
13509,2009,0,"W",12263,,1,"Standard Diploma",17may2009
13510,2004,0,"W",12265,,0,"",
13510,2005,0,"W",12265,,0,"",
13511,2005,0,"W",12997,2008,0,"",
13511,2006,0,"W",12997,2008,0,"",
13511,2007,0,"W",12997,2008,0,"",
13511,2008,0,"W",12997,2008,0,"",
13511,2009,0,"W",12997,2008,0,"",
13512,2004,0,"B",12633,2007,0,"",
13512,2005,0,"B",12633,2007,0,"",
13512,2007,0,"B",12633,2007,0,"",
13512,2009,0,"B",12633,2007,0,"",
13513,2009,0,"W",12998,,0,"",
13514,2005,0,"B",12999,2008,0,"",
13514,2006,0,"B",12999,2008,0,"",
13514,2007,0,"B",12999,2008,0,"",
13514,2008,0,"B",12999,2008,0,"",
13514,2009,0,"B",12999,2008,0,"",
13515,2009,0,"W",12635,,0,"",
13516,2004,0,"B",12271,2006,1,"Standard Diploma",17may2009
13516,2005,0,"B",12271,2006,1,"Standard Diploma",17may2009
13516,2006,0,"B",12271,2006,1,"Standard Diploma",17may2009
13516,2007,0,"B",12271,2006,1,"Standard Diploma",17may2009
13516,2008,0,"B",12271,2006,1,"Standard Diploma",17may2009
13516,2009,0,"B",12271,2006,1,"Standard Diploma",17may2009
13517,2006,0,"B",12272,2006,1,"Standard Diploma",17may2009
13517,2007,0,"B",12272,2006,1,"Standard Diploma",17may2009
13517,2008,0,"B",12272,2006,1,"Standard Diploma",17may2009
13517,2009,0,"B",12272,2006,1,"Standard Diploma",17may2009
13518,2004,0,"B",12637,2007,0,"",
13518,2005,0,"B",12637,2007,0,"",
13518,2007,0,"B",12637,2007,0,"",
13518,2008,0,"B",12637,2007,0,"",
13519,2005,0,"W",13005,,0,"",
13520,2004,0,"W",12275,2006,1,"Standard Diploma",17may2009
13520,2005,0,"W",12275,2006,1,"Standard Diploma",17may2009
13520,2006,0,"W",12275,2006,1,"Standard Diploma",17may2009
13520,2007,0,"W",12275,2006,1,"Standard Diploma",17may2009
13520,2008,0,"W",12275,2006,1,"Standard Diploma",17may2009
13520,2009,0,"W",12275,2006,1,"Standard Diploma",17may2009
13521,2004,0,"B",11910,2005,1,"Standard Diploma",14may2008
13521,2005,0,"B",11910,2005,1,"Standard Diploma",14may2008
13521,2006,0,"B",11910,2005,1,"Standard Diploma",14may2008
13521,2007,0,"B",11910,2005,1,"Standard Diploma",14may2008
13521,2008,0,"B",11910,2005,1,"Standard Diploma",14may2008
13522,2004,0,"B",12275,2006,1,"Standard Diploma",17may2009
13522,2005,0,"B",12275,2006,1,"Standard Diploma",17may2009
13522,2006,0,"B",12275,2006,1,"Standard Diploma",17may2009
13522,2007,0,"B",12275,2006,1,"Standard Diploma",17may2009
13522,2008,0,"B",12275,2006,1,"Standard Diploma",17may2009
13522,2009,0,"B",12275,2006,1,"Standard Diploma",17may2009
13523,2004,0,"B",12640,2007,0,"",
13523,2007,0,"B",12640,2007,0,"",
13523,2008,0,"B",12640,2007,0,"",
13523,2009,0,"B",12640,2007,0,"",
13524,2004,0,"B",11912,2005,1,"Standard Diploma",14may2008
13524,2005,0,"B",11912,2005,1,"Standard Diploma",14may2008
13524,2006,0,"B",11912,2005,1,"Standard Diploma",14may2008
13524,2007,0,"B",11912,2005,1,"Standard Diploma",14may2008
13524,2008,0,"B",11912,2005,1,"Standard Diploma",14may2008
13525,2004,0,"B",12278,2006,0,"",
13525,2005,0,"B",12278,2006,0,"",
13525,2006,0,"B",12278,2006,0,"",
13526,2004,0,"B",11914,2005,1,"Standard Diploma",14may2008
13526,2005,0,"B",11914,2005,1,"Standard Diploma",14may2008
13526,2006,0,"B",11914,2005,1,"Standard Diploma",14may2008
13526,2007,0,"B",11914,2005,1,"Standard Diploma",14may2008
13526,2008,0,"B",11914,2005,1,"Standard Diploma",14may2008
13527,2005,0,"B",13011,2008,0,"",
13527,2006,0,"B",13011,2008,0,"",
13527,2007,0,"B",13011,2008,0,"",
13527,2008,0,"B",13011,2008,0,"",
13527,2009,0,"B",13011,2008,0,"",
13528,2004,0,"W",12647,2007,0,"",
13528,2007,0,"W",12647,2007,0,"",
13528,2008,0,"W",12647,2007,0,"",
13528,2009,0,"W",12647,2007,0,"",
13529,2004,0,"B",11918,2005,1,"Standard Diploma",14may2008
13529,2005,0,"B",11918,2005,1,"Standard Diploma",14may2008
13529,2006,0,"B",11918,2005,1,"Standard Diploma",14may2008
13529,2007,0,"B",11918,2005,1,"Standard Diploma",14may2008
13529,2008,0,"B",11918,2005,1,"Standard Diploma",14may2008
13530,2004,0,"B",12283,2006,1,"Standard Diploma",17may2009
13530,2005,0,"B",12283,2006,1,"Standard Diploma",17may2009
13530,2006,0,"B",12283,2006,1,"Standard Diploma",17may2009
13530,2007,0,"B",12283,2006,1,"Standard Diploma",17may2009
13530,2008,0,"B",12283,2006,1,"Standard Diploma",17may2009
13530,2009,0,"B",12283,2006,1,"Standard Diploma",17may2009
13531,2005,0,"B",13014,2008,0,"",
13531,2006,0,"B",13014,2008,0,"",
13531,2007,0,"B",13014,2008,0,"",
13531,2008,0,"B",13014,2008,0,"",
13531,2009,0,"B",13014,2008,0,"",
13532,2004,0,"B",12284,2006,1,"Standard Diploma",17may2009
13532,2005,0,"B",12284,2006,1,"Standard Diploma",17may2009
13532,2006,0,"B",12284,2006,1,"Standard Diploma",17may2009
13532,2007,0,"B",12284,2006,1,"Standard Diploma",17may2009
13532,2008,0,"B",12284,2006,1,"Standard Diploma",17may2009
13532,2009,0,"B",12284,2006,1,"Standard Diploma",17may2009
13533,2004,0,"W",11919,2005,0,"",
13533,2005,0,"W",11919,2005,0,"",
13533,2006,0,"W",11919,2005,0,"",
13533,2007,0,"W",11919,2005,0,"",
13534,2004,0,"B",11920,2005,1,"Standard Diploma",14may2008
13534,2005,0,"B",11920,2005,1,"Standard Diploma",14may2008
13534,2006,0,"B",11920,2005,1,"Standard Diploma",14may2008
13534,2007,0,"B",11920,2005,1,"Standard Diploma",14may2008
13534,2008,0,"B",11920,2005,1,"Standard Diploma",14may2008
13535,2005,0,"B",13015,2008,0,"",
13535,2006,0,"B",13015,2008,0,"",
13535,2007,0,"B",13015,2008,0,"",
13535,2008,0,"B",13015,2008,0,"",
13535,2009,0,"B",13015,2008,0,"",
13536,2005,0,"B",13016,2008,0,"",
13536,2006,0,"B",13016,2008,0,"",
13536,2007,0,"B",13016,2008,0,"",
13536,2008,0,"B",13016,2008,0,"",
13537,2004,0,"B",12286,2006,0,"",
13537,2005,0,"B",12286,2006,0,"",
13537,2006,0,"B",12286,2006,0,"",
13537,2007,0,"B",12286,2006,0,"",
13538,2006,0,"M/O",12651,2007,0,"",
13538,2007,0,"M/O",12651,2007,0,"",
13538,2008,0,"M/O",12651,2007,0,"",
13538,2009,0,"M/O",12651,2007,0,"",
13539,2004,0,"M/O",12293,2006,1,"Standard Diploma",17may2009
13539,2005,0,"M/O",12293,2006,1,"Standard Diploma",17may2009
13539,2006,0,"M/O",12293,2006,1,"Standard Diploma",17may2009
13539,2007,0,"M/O",12293,2006,1,"Standard Diploma",17may2009
13539,2008,0,"M/O",12293,2006,1,"Standard Diploma",17may2009
13539,2009,0,"M/O",12293,2006,1,"Standard Diploma",17may2009
13540,2004,0,"B",12658,2007,0,"",
13540,2005,0,"B",12658,2007,0,"",
13540,2006,0,"B",12658,2007,0,"",
13540,2007,0,"B",12658,2007,0,"",
13540,2008,0,"B",12658,2007,0,"",
13540,2009,0,"B",12658,2007,0,"",
13541,2004,0,"W",12294,2006,1,"Standard Diploma",17may2009
13541,2005,0,"W",12294,2006,1,"Standard Diploma",17may2009
13541,2006,0,"W",12294,2006,1,"Standard Diploma",17may2009
13541,2007,0,"W",12294,2006,1,"Standard Diploma",17may2009
13541,2008,0,"W",12294,2006,1,"Standard Diploma",17may2009
13541,2009,0,"W",12294,2006,1,"Standard Diploma",17may2009
13542,2004,0,"B",11929,2005,1,"Standard Diploma",14may2008
13542,2005,0,"B",11929,2005,1,"Standard Diploma",14may2008
13542,2006,0,"B",11929,2005,1,"Standard Diploma",14may2008
13542,2007,0,"B",11929,2005,1,"Standard Diploma",14may2008
13542,2008,0,"B",11929,2005,1,"Standard Diploma",14may2008
13543,2007,0,"B",12660,2007,0,"",
13543,2008,0,"B",12660,2007,0,"",
13543,2009,0,"B",12660,2007,0,"",
13544,2004,0,"B",12295,2006,0,"",
13544,2005,0,"B",12295,2006,0,"",
13544,2006,0,"B",12295,2006,0,"",
13545,2004,0,"W",12662,2007,0,"",
13545,2005,0,"W",12662,2007,0,"",
13545,2006,0,"W",12662,2007,0,"",
13545,2007,0,"W",12662,2007,0,"",
13545,2008,0,"W",12662,2007,0,"",
13545,2009,0,"W",12662,2007,0,"",
13546,2004,0,"W",11932,2005,1,"Standard Diploma",14may2008
13546,2005,0,"W",11932,2005,1,"Standard Diploma",14may2008
13546,2006,0,"W",11932,2005,1,"Standard Diploma",14may2008
13546,2007,0,"W",11932,2005,1,"Standard Diploma",14may2008
13546,2008,0,"W",11932,2005,1,"Standard Diploma",14may2008
13547,2006,0,"B",12297,2006,0,"",
13548,2004,0,"B",12298,2006,0,"",
13548,2005,0,"B",12298,2006,0,"",
13548,2006,0,"B",12298,2006,0,"",
13549,2005,0,"W",13028,2008,0,"",
13549,2006,0,"W",13028,2008,0,"",
13549,2007,0,"W",13028,2008,0,"",
13549,2008,0,"W",13028,2008,0,"",
13549,2009,0,"W",13028,2008,0,"",
13550,2005,0,"B",12299,,0,"",
13550,2006,0,"B",12299,,0,"",
13550,2008,0,"B",12299,,0,"",
13551,2004,0,"B",11934,2005,1,"Standard Diploma",14may2008
13551,2005,0,"B",11934,2005,1,"Standard Diploma",14may2008
13551,2006,0,"B",11934,2005,1,"Standard Diploma",14may2008
13551,2007,0,"B",11934,2005,1,"Standard Diploma",14may2008
13551,2008,0,"B",11934,2005,1,"Standard Diploma",14may2008
13552,2004,0,"B",11934,2005,0,"",
13552,2005,0,"B",11934,2005,0,"",
13553,2004,0,"B",12665,,0,"",
13553,2005,0,"B",12665,,0,"",
13553,2008,0,"B",12665,,0,"",
13554,2006,0,"B",11935,,0,"",
13555,2004,0,"B",12665,2007,0,"",
13555,2005,0,"B",12665,2007,0,"",
13555,2006,0,"B",12665,2007,0,"",
13555,2007,0,"B",12665,2007,0,"",
13556,2004,0,"B",11936,2005,0,"",
13556,2005,0,"B",11936,2005,0,"",
13557,2004,0,"W",12668,2007,0,"",
13557,2005,0,"W",12668,2007,0,"",
